gene_id	gene_name	previous_ids	product
TGME49_295400	N/A	Previous IDs: 1868.t000011;1868.t000011;1868.t000011;1868.t000011;86.m00369;TGME49_095400;TGME49_095400;TGME49_095400;TGME49_095400;TgGLEAN_0217;TgGlmHMM_0344;TgTigrScan_7943;TgTwinScan_0506;mrna.TGME49_095400A;tigr:cds.TGME49_095400A	MINDY deubiquitinase, putative
TGME49_295410	TAF6	Previous IDs: 1868.t000012;1868.t000012;1868.t000012;1868.t000012;86.m00838;TGME49_095410;TGME49_095410;TGME49_095410;TGME49_095410;TgGLEAN_0205;TgGlmHMM_0345;TgTigrScan_7944;TgTwinScan_0507;mrna.TGME49_095410A;tigr:cds.TGME49_095410A	transcription initiation factor TFIID complex subunit TAF6
TGME49_295420	N/A	Previous IDs: 1868.t000013;1868.t000013;1868.t000013;1868.t000013;86.m00370;TGME49_095420;TGME49_095420;TGME49_095420;TGME49_095420;TgGLEAN_0218;TgGlmHMM_0346;TgTigrScan_7945;TgTwinScan_0508;mrna.TGME49_095420A;tigr:cds.TGME49_095420A	hypothetical protein
TGME49_295430	N/A	Previous IDs: 1868.t000014;1868.t000014;1868.t000014;1868.t000014;86.m00371;TGME49_095430;TGME49_095430;TGME49_095430;TGME49_095430;TgGLEAN_0204;TgGlmHMM_0347;TgTigrScan_7946;TgTwinScan_0509;mrna.TGME49_095430A;tigr:cds.TGME49_095430A	hypothetical protein
TGME49_295440	N/A	Previous IDs: 1868.t000015;1868.t000015;1868.t000015;1868.t000015;86.m00372;TGME49_095440;TGME49_095440;TGME49_095440;TGME49_095440;TgGLEAN_0219;TgGlmHMM_0348;TgTigrScan_7947;TgTwinScan_0510;mrna.TGME49_095440A;tigr:cds.TGME49_095440A	hypothetical protein
TGME49_295450	DIP13	Previous IDs: 1868.t000016;1868.t000016;1868.t000016;1868.t000016;86.m00373;TGME49_095450;TGME49_095450;TGME49_095450;TGME49_095450;TgGLEAN_0203;TgGlmHMM_0349;TgTigrScan_7948;TgTwinScan_0511;mrna.TGME49_095450A;tigr:cds.TGME49_095450A	DIP13 homolog
TGME49_295460	N/A	Previous IDs: 1868.t000017;1868.t000017;1868.t000017;1868.t000017;86.m00374;TGME49_095460;TGME49_095460;TGME49_095460;TGME49_095460;TgGLEAN_0202;TgGlmHMM_0350;TgTigrScan_7949;mrna.TGME49_095460A;tigr:cds.TGME49_095460A	Got1 family protein
TGME49_295590	N/A	Previous IDs: 1868.t000020;1868.t000020;1868.t000020;1868.t000020;TGME49_095590;TGME49_095590;TGME49_095590;TGME49_095590;TgGLEAN_0223;TgGlmHMM_0352;TgTigrScan_7951;TgTwinScan_0514;mrna.TGME49_095590A;tigr:cds.TGME49_095590A	hypothetical protein
TGME49_295600	SRS10	Previous IDs: 1868.t000021;1868.t000021;1868.t000021;1868.t000021;86.m00375;TGME49_095600;TGME49_095600;TGME49_095600;TGME49_095600;TgGLEAN_0224;TgGlmHMM_0352;TgTigrScan_7952;mrna.TGME49_095600A;tigr:cds.TGME49_095600A	SAG-related sequence SRS10
TGME49_295610	N/A	Previous IDs: 1868.t000022;1868.t000022;1868.t000022;1868.t000022;86.m00376;TGME49_095610;TGME49_095610;TGME49_095610;TGME49_095610;TgGLEAN_0226;TgGLEAN_0227;TgGLEAN_0228;TgGlmHMM_0352;TgTigrScan_7954;TgTigrScan_7955;TgTigrScan_7956;TgTwinScan_0516;mrna.TGME49_095610A;tigr:cds.TGME49_095610A	histone lysine methyltransferase, SET, putative
TGME49_295620	N/A	Previous IDs: 1868.t000023;1868.t000023;1868.t000023;1868.t000023;86.m00377;TGME49_095620;TGME49_095620;TGME49_095620;TGME49_095620;TgGLEAN_0200;TgGlmHMM_0353;TgTigrScan_7957;TgTwinScan_0517;mrna.TGME49_095620A;tigr:cds.TGME49_095620A	zinc finger (CCCH type) motif-containing protein
TGME49_295630	N/A	Previous IDs: 1868.t000024;1868.t000024;1868.t000024;1868.t000024;86.m00378;TGME49_095630;TGME49_095630;TGME49_095630;TGME49_095630;TgGLEAN_0229;TgGlmHMM_0354;TgTigrScan_7959;TgTwinScan_0518;mrna.TGME49_095630A;tigr:cds.TGME49_095630A	hypothetical protein
TGME49_295640	N/A	Previous IDs: 1868.t000025;1868.t000025;1868.t000025;1868.t000025;86.m00379;TGME49_095640;TGME49_095640;TGME49_095640;TGME49_095640;TgGLEAN_0198;TgGlmHMM_0355;TgTigrScan_7960;TgTwinScan_0519;mrna.TGME49_095640A;tigr:cds.TGME49_095640A	peptidase family M13 protein
TGME49_295650	N/A	Previous IDs: 1868.t000026;1868.t000026;1868.t000026;1868.t000026;86.m00651;TGME49_095650;TGME49_095650;TGME49_095650;TGME49_095650;TgGLEAN_0230;TgGlmHMM_0356;TgTigrScan_7961;TgTwinScan_0520;mrna.TGME49_095650A;tigr:cds.TGME49_095650A	hypothetical protein
TGME49_295658	N/A	Previous IDs: 1868.t000027;1868.t000027;1868.t000027;1868.t000027;86.m00380;TGME49_095660;TGME49_095660;TGME49_095660;TGME49_095660;TgGLEAN_0231;TgGlmHMM_0356;TgTigrScan_7961;TgTigrScan_7962;TgTigrScan_7963;TgTigrScan_7964;TgTwinScan_0521;TgTwinScan_0522	zinc finger in N-recognin protein
TGME49_295662	N/A	Previous IDs: 1868.t000028;1868.t000028;1868.t000028;1868.t000028;86.m00380;TGME49_095660;TGME49_095660;TGME49_095660;TGME49_095660;TgGLEAN_0231;TgGlmHMM_0356;TgTigrScan_7961;TgTigrScan_7962;TgTigrScan_7963;TgTigrScan_7964;TgTwinScan_0521;TgTwinScan_0522;mrna.TGME49_095660A;tigr:cds.TGME49_095660A	hypothetical protein
TGME49_295680	N/A	Previous IDs: 1868.t000029;1868.t000029;1868.t000029;1868.t000029;86.m00382;TGME49_095680;TGME49_095680;TGME49_095680;TGME49_095680;TgGLEAN_0233;TgGlmHMM_0357;TgTigrScan_7967;TgTwinScan_0524;mrna.TGME49_095680A;tigr:cds.TGME49_095680A	periodic tryptophan protein PWP2, putative
TGME49_295685	N/A	Previous IDs: 1868.t000030;1868.t000030;1868.t000030;1868.t000030;TGME49_095685;TGME49_095685;TGME49_095685;TGME49_095685	hypothetical protein
TGME49_295690	N/A	Previous IDs: 1868.t000031;1868.t000031;1868.t000031;1868.t000031;86.m00383;TGME49_095690;TGME49_095690;TGME49_095690;TGME49_095690;TgGLEAN_0234;TgGlmHMM_0357;TgTigrScan_7967;TgTwinScan_0525;mrna.TGME49_095690A;tigr:cds.TGME49_095690A	ubiquinone/menaquinone biosynthesis methyltransferase subfamily protein
TGME49_295710	N/A	Previous IDs: 1868.t000032;1868.t000032;1868.t000032;1868.t000032;86.m00385;TGME49_095710;TGME49_095710;TGME49_095710;TGME49_095710;TgGLEAN_0236;TgGlmHMM_0357;TgTigrScan_7969;TgTigrScan_7970;TgTwinScan_0526;mrna.TGME49_095710A;tigr:cds.TGME49_095710A	HECT-domain (ubiquitin-transferase) domain-containing protein
TGME49_295720	N/A	Previous IDs: 1868.t000033;1868.t000033;1868.t000033;1868.t000033;86.m00386;TGME49_095720;TGME49_095720;TGME49_095720;TGME49_095720;TgGLEAN_0197;TgGlmHMM_0358;TgTigrScan_7971;TgTwinScan_0527;mrna.TGME49_095720A;tigr:cds.TGME49_095720A	sulfite oxidase, putative
TGME49_295730	N/A	Previous IDs: 1868.t000034;1868.t000034;1868.t000034;1868.t000034;86.m00387;TGME49_095730;TGME49_095730;TGME49_095730;TGME49_095730;TgGLEAN_0237;TgGlmHMM_0359;TgTigrScan_7973;TgTwinScan_0528;mrna.TGME49_095730A;tigr:cds.TGME49_095730A	tetratricopeptide repeat-containing protein
TGME49_295740	N/A	Previous IDs: 1868.t000035;1868.t000035;1868.t000035;1868.t000035;TGME49_095740;TGME49_095740;TGME49_095740;TGME49_095740;TgGLEAN_0195;TgGlmHMM_0360;TgTigrScan_7974;mrna.TGME49_095740A;tigr:cds.TGME49_095740A	hypothetical protein
TGME49_295760	CDPK4A	Previous IDs: 1868.t000037;1868.t000037;1868.t000037;1868.t000037;86.m00003;TGME49_095760;TGME49_095760;TGME49_095760;TGME49_095760;TgGLEAN_0239;TgGlmHMM_0361;TgTigrScan_7975;TgTwinScan_0531;mrna.TGME49_095760A;tigr:cds.TGME49_095760A	calcium-dependent protein kinase CDPK4A
TGME49_295770	N/A	Previous IDs: 1868.t000038;1868.t000038;1868.t000038;1868.t000038;86.m00389;TGME49_095770;TGME49_095770;TGME49_095770;TGME49_095770;TgGLEAN_0194;TgGlmHMM_0362;TgTigrScan_6704;TgTigrScan_6705;TgTwinScan_0533;mrna.TGME49_095770A;tigr:cds.TGME49_095770A	hypothetical protein
TGME49_295850	AAP2	Previous IDs: 1868.t000039;1868.t000039;1868.t000039;1868.t000039;86.m00390;TGME49_095790;TGME49_095790;TGME49_095790;TGME49_095790;TGME49_095900;TGME49_095900;TGME49_095900;TGME49_095900;TgGLEAN_0241;TgGLEAN_0242;TgGlmHMM_0363;TgTigrScan_6706;TgTigrScan_6707;TgTwinScan_0535;TgTwinScan_0536;mrna.TGME49_095790A;mrna.TGME49_095900A;tigr:cds.TGME49_095790A;tigr:cds.TGME49_095900A	apical annuli protein AAP2
TGME49_295910	N/A	Previous IDs: 1868.t000040;1868.t000040;1868.t000040;1868.t000040;86.m00002;TGME49_095910;TGME49_095910;TGME49_095910;TGME49_095910;TgGLEAN_0193;TgGlmHMM_0364;TgTigrScan_6708;TgTwinScan_0537;mrna.TGME49_095910A;tigr:cds.TGME49_095910A	ATP-dependent Clp protease adaptor protein ClpS protein
TGME49_295920	N/A	Previous IDs: 1868.t000041;1868.t000041;1868.t000041;1868.t000041;86.m00392;TGME49_095920;TGME49_095920;TGME49_095920;TGME49_095920;TgGLEAN_0243;TgGlmHMM_0365;TgTigrScan_6709;mrna.TGME49_095920A;tigr:cds.TGME49_095920A	dynein axonemal assembly factor 4, putative
TGME49_295935	N/A	Previous IDs: 1868.t000042;1868.t000042;1868.t000042;1868.t000042;86.m00393;86.m00395;TGME49_095930;TGME49_095930;TGME49_095930;TGME49_095930;TGME49_095940;TGME49_095940;TGME49_095940;TGME49_095940;TgGLEAN_0245;TgGLEAN_0246;TgGLEAN_0247;TgGlmHMM_0367;TgTigrScan_6710;TgTigrScan_6711;TgTigrScan_6712;TgTwinScan_0539;mrna.TGME49_095930A;mrna.TGME49_095940A;tigr:cds.TGME49_095930A;tigr:cds.TGME49_095940A	KRUF family protein
TGME49_295945	N/A	Previous IDs: 1868.t000043;1868.t000043;1868.t000043;1868.t000043;TGME49_095945;TGME49_095945;TGME49_095945;TGME49_095945	hypothetical protein
TGME49_295970	N/A	Previous IDs: 1868.t000045;1868.t000045;1868.t000045;1868.t000045;86.m00653;TGME49_095970;TGME49_095970;TGME49_095970;TGME49_095970;TgGLEAN_0192;TgGlmHMM_0368;TgTigrScan_6714;mrna.TGME49_095970A;tigr:cds.TGME49_095970A	hypothetical protein
TGME49_295980	N/A	Previous IDs: 1868.t000046;1868.t000046;1868.t000046;1868.t000046;86.m00652;TGME49_095980;TGME49_095980;TGME49_095980;TGME49_095980;TgGLEAN_0192;TgGlmHMM_0368;TgTigrScan_6714;mrna.TGME49_095980A;tigr:cds.TGME49_095980A	hypothetical protein
TGME49_295990	N/A	Previous IDs: 1868.t000047;1868.t000047;1868.t000047;1868.t000047;86.m00396;TGME49_095990;TGME49_095990;TGME49_095990;TGME49_095990;TgGLEAN_0190;TgGlmHMM_0368;TgTigrScan_6716;TgTwinScan_0540;mrna.TGME49_095990A;tigr:cds.TGME49_095990A	ubiquitin conjugating enzyme E2, putative
TGME49_295995	N/A	Previous IDs: 1868.t000248;1868.t000248;1868.t000248;1868.t000248;TGME49_095995;TGME49_095995;TGME49_095995;TGME49_095995	hypothetical protein
TGME49_296000	ROP2L12	Previous IDs: 1868.t000049;1868.t000049;1868.t000049;1868.t000049;86.m00844;TGME49_096000;TGME49_096000;TGME49_096000;TGME49_096000;TgGLEAN_0251;TgGlmHMM_0369;TgTwinScan_0541;mrna.TGME49_096000A;tigr:cds.TGME49_096000A	rhoptry kinase family protein ROP2L12
TGME49_296010	N/A	Previous IDs: 1868.t000050;1868.t000050;1868.t000050;1868.t000050;86.m00397;TGME49_096010;TGME49_096010;TGME49_096010;TGME49_096010;TgGLEAN_0188;TgGlmHMM_0370;TgTigrScan_6718;TgTwinScan_0542;mrna.TGME49_096010A;tigr:cds.TGME49_096010A	phosphatidylinositol 3- and 4-kinase
TGME49_296015	N/A	Previous IDs: 1868.t000244;1868.t000244;1868.t000244;1868.t000244;TGME49_096015;TGME49_096015;TGME49_096015;TGME49_096015	rhoptry kinase family protein
TGME49_296020	N/A	Previous IDs: 1868.t000051;1868.t000051;1868.t000051;1868.t000051;86.m00398;TGME49_096020;TGME49_096020;TGME49_096020;TGME49_096020;TgGLEAN_0252;TgTigrScan_6719;mrna.TGME49_096020A;tigr:cds.TGME49_096020A	hypothetical protein
TGME49_296121	N/A	Previous IDs: 1902.t000002;1902.t000002;1902.t000002;1902.t000002;239.m00011;TGME49_096120;TGME49_096120;TGME49_096120;TGME49_096120;TGME49_102350;TGME49_102350;TGME49_102350;TGME49_102350;TgGlmHMM_0543;TgGlmHMM_0546;TgTigrScan_2894;TgTwinScan_0771;mrna.TGME49_096120A;mrna.TGME49_102350A;tigr:cds.TGME49_096120A;tigr:cds.TGME49_102350A	hypothetical protein
TGME49_296231	N/A	Previous IDs: 1185.t000001;1185.t000001;1185.t000001;1185.t000001;75.m00012;TGME49_082940;TGME49_082940;TGME49_082940;TGME49_082940;TGME49_096230;TGME49_096230;TGME49_096230;TGME49_096230;TgGlmHMM_0026;TgGlmHMM_0546;TgGlmHMM_0547;TgTigrScan_3426;TgTigrScan_5220;mrna.TGME49_082940A;mrna.TGME49_096230A;tigr:cds.TGME49_082940A;tigr:cds.TGME49_096230A	hypothetical protein
TGME49_296340	N/A	Previous IDs: 1917.t000063;1917.t000063;1917.t000063;1917.t000063;94.m00031;TGME49_096340;TGME49_096340;TGME49_096340;TGME49_096340;TgGlmHMM_0547;mrna.TGME49_096340A;tigr:cds.TGME49_096340A	hypothetical protein
TGME49_296640	SRS48E	Previous IDs: 107.m00010;1908.t000024;1908.t000024;1908.t000024;1908.t000024;TGME49_096640;TGME49_096640;TGME49_096640;TGME49_096640;TgGlmHMM_0378;TgTigrScan_2898;mrna.TGME49_096640A;tigr:cds.TGME49_096640A	SAG-related sequence SRS48E
TGME49_296950	N/A	Previous IDs: 113.m00753;1903.t000192;1903.t000192;1903.t000192;1903.t000192;TGME49_096950;TGME49_096950;TGME49_096950;TGME49_096950;TgGLEAN_0577;TgGLEAN_0578;TgGLEAN_0579;TgGlmHMM_0380;TgTigrScan_0557;TgTwinScan_0552;TgTwinScan_0553;mrna.TGME49_096950A;tigr:cds.TGME49_096950A	hypothetical protein
TGME49_297060	PGM2	Previous IDs: 113.m00016;1903.t000193;1903.t000193;1903.t000193;1903.t000193;TGME49_097060;TGME49_097060;TGME49_097060;TGME49_097060;TgGLEAN_0574;TgGlmHMM_0380;TgTigrScan_0560;TgTwinScan_0555;mrna.TGME49_097060A;tigr:cds.TGME49_097060A	phosphoglycerate mutase PGMII
TGME49_297065	N/A	Previous IDs: 1903.t000194;1903.t000194;1903.t000194;1903.t000194;TGME49_097065;TGME49_097065;TGME49_097065;TGME49_097065	hypothetical protein
TGME49_297070	CARP	Previous IDs: 113.m00755;1903.t000195;1903.t000195;1903.t000195;1903.t000195;TGME49_097070;TGME49_097070;TGME49_097070;TGME49_097070;TgGLEAN_0573;TgGlmHMM_0380;TgTigrScan_0561;TgTwinScan_0556;mrna.TGME49_097070A;tigr:cds.TGME49_097070A	carbonic anhydrase-related protein CARP
TGME49_297080	N/A	Previous IDs: 113.m00756;1903.t000196;1903.t000196;1903.t000196;1903.t000196;TGME49_097080;TGME49_097080;TGME49_097080;TGME49_097080;TgGLEAN_0580;TgTigrScan_0562;TgTwinScan_0557;mrna.TGME49_097080A;tigr:cds.TGME49_097080A	pyridoxal kinase
TGME49_297090	N/A	Previous IDs: 113.m01580;1903.t000197;1903.t000197;1903.t000197;1903.t000197;TGME49_097090;TGME49_097090;TGME49_097090;TGME49_097090;TgGLEAN_0572;TgGlmHMM_0380;TgTigrScan_0563;TgTwinScan_0558;mrna.TGME49_097090A;tigr:cds.TGME49_097090A	hypothetical protein
TGME49_297100	N/A	Previous IDs: 113.m01289;1903.t000198;1903.t000198;1903.t000198;1903.t000198;TGME49_097100;TGME49_097100;TGME49_097100;TGME49_097100;TgGLEAN_0571;TgGlmHMM_0380;TgTigrScan_0563;TgTwinScan_0559;mrna.TGME49_097100A;tigr:cds.TGME49_097100A	hypothetical protein
TGME49_297110	N/A	Previous IDs: 113.m00757;113.m00758;1903.t000199;1903.t000199;1903.t000199;1903.t000199;TGME49_097110;TGME49_097110;TGME49_097110;TGME49_097110;TgGLEAN_0570;TgGlmHMM_0380;TgTigrScan_0563;TgTwinScan_0560;mrna.TGME49_097110A;tigr:cds.TGME49_097110A	kinesin motor domain-containing protein
TGME49_297120	IMC44	Previous IDs: 113.m00001;1903.t000200;1903.t000200;1903.t000200;1903.t000200;TGME49_097120;TGME49_097120;TGME49_097120;TGME49_097120;TgGLEAN_0581;TgGlmHMM_0381;TgTigrScan_0564;TgTwinScan_0561;mrna.TGME49_097120A;tigr:cds.TGME49_097120A	inner membrane complex protein IMC44
TGME49_297130	N/A	Previous IDs: 113.m00760;1903.t000201;1903.t000201;1903.t000201;1903.t000201;TGME49_097130;TGME49_097130;TGME49_097130;TGME49_097130;TgGLEAN_0568;TgGLEAN_0569;TgGlmHMM_0382;TgTigrScan_0565;TgTigrScan_0566;TgTwinScan_0562;mrna.TGME49_097130A;tigr:cds.TGME49_097130A	hypothetical protein
TGME49_297140	N/A	Previous IDs: 113.m00761;1903.t000202;1903.t000202;1903.t000202;1903.t000202;TGME49_097140;TGME49_097140;TGME49_097140;TGME49_097140;TgGLEAN_0582;TgGlmHMM_0383;TgTigrScan_0567;TgTwinScan_0563;mrna.TGME49_097140A;tigr:cds.TGME49_097140A	U6 snRNA-associated sm family protein Lsm2, putative
TGME49_297150	N/A	Previous IDs: 113.m00762;1903.t000203;1903.t000203;1903.t000203;1903.t000203;TGME49_097150;TGME49_097150;TGME49_097150;TGME49_097150;TgGLEAN_0567;TgGlmHMM_0384;TgTigrScan_0568;TgTwinScan_0564;mrna.TGME49_097150A;tigr:cds.TGME49_097150A	MORN repeat-containing protein
TGME49_297160	N/A	Previous IDs: 113.m00015;1903.t000204;1903.t000204;1903.t000204;1903.t000204;TGME49_097160;TGME49_097160;TGME49_097160;TGME49_097160;TgGLEAN_0566;TgGlmHMM_0384;TgTigrScan_0568;TgTwinScan_0565;mrna.TGME49_097160A;tigr:cds.TGME49_097160A	hypothetical protein
TGME49_297170	N/A	Previous IDs: 113.m00764;1903.t000205;1903.t000205;1903.t000205;1903.t000205;TGME49_097170;TGME49_097170;TGME49_097170;TGME49_097170;TgGLEAN_0583;TgGlmHMM_0385;TgTigrScan_0569;TgTwinScan_0566;mrna.TGME49_097170A;tigr:cds.TGME49_097170A	50S ribosomal protein L17, putative
TGME49_297180	N/A	Previous IDs: 113.m00765;1903.t000206;1903.t000206;1903.t000206;1903.t000206;TGME49_097180;TGME49_097180;TGME49_097180;TGME49_097180;TgGLEAN_0565;TgGlmHMM_0386;TgTigrScan_0570;TgTwinScan_0567;mrna.TGME49_097180A;tigr:cds.TGME49_097180A	CRAL-TRIO domain-containing protein
TGME49_297190	N/A	Previous IDs: 113.m01579;1903.t000207;1903.t000207;1903.t000207;1903.t000207;TGME49_097190;TGME49_097190;TGME49_097190;TGME49_097190;TgGLEAN_0565;TgGlmHMM_0386;mrna.TGME49_097190A;tigr:cds.TGME49_097190A	hypothetical protein
TGME49_297210	N/A	Previous IDs: 113.m00766;1903.t000208;1903.t000208;1903.t000208;1903.t000208;TGME49_097210;TGME49_097210;TGME49_097210;TGME49_097210;TgGLEAN_0585;TgGlmHMM_0387;TgTigrScan_0574;TgTwinScan_0568;mrna.TGME49_097210A;tigr:cds.TGME49_097210A	E3 ubiquitin-protein ligase RBBP6, putative
TGME49_297220	ACS1	Previous IDs: 113.m00767;1903.t000209;1903.t000209;1903.t000209;1903.t000209;TGME49_097220;TGME49_097220;TGME49_097220;TGME49_097220;TgGLEAN_0564;TgGlmHMM_0388;TgTigrScan_0575;TgTwinScan_0570;mrna.TGME49_097220A;tigr:cds.TGME49_097220A	acyl-CoA synthetase ACS1
TGME49_297230	VPS53	Previous IDs: 113.m00768;113.m01592;1903.t000210;1903.t000210;1903.t000210;1903.t000210;TGME49_097230;TGME49_097230;TGME49_097230;TGME49_097230;TgGLEAN_0587;TgGlmHMM_0389;TgTigrScan_0576;TgTwinScan_0571;mrna.TGME49_097230A;tigr:cds.TGME49_097230A	vacuolar protein sorting-associated protein 53
TGME49_297245	AMT2	Previous IDs: 113.m00769;113.m00770;1903.t000211;1903.t000211;1903.t000211;1903.t000211;TGME49_097240;TGME49_097240;TGME49_097240;TGME49_097240;TGME49_097250;TGME49_097250;TGME49_097250;TGME49_097250;TgGLEAN_0563;TgGlmHMM_0390;TgGlmHMM_0391;TgTigrScan_0577;TgTwinScan_0572;mrna.TGME49_097240A;mrna.TGME49_097250A;tigr:cds.TGME49_097240A;tigr:cds.TGME49_097250A	apicoplast monocarboxylate transporter AMT2
TGME49_297270	N/A	Previous IDs: 113.m01584;1903.t000213;1903.t000213;1903.t000213;1903.t000213;TGME49_097270;TGME49_097270;TGME49_097270;TGME49_097270;TgGLEAN_0588;TgGlmHMM_0391;TgTigrScan_0578;TgTwinScan_0573;mrna.TGME49_097270A;tigr:cds.TGME49_097270A	hypothetical protein
TGME49_297280	N/A	Previous IDs: 113.m01577;1903.t000214;1903.t000214;1903.t000214;1903.t000214;TGME49_097280;TGME49_097280;TGME49_097280;TGME49_097280;TgGLEAN_0562;TgGlmHMM_0392;TgTwinScan_0574;mrna.TGME49_097280A;tigr:cds.TGME49_097280A	hypothetical protein
TGME49_297290	N/A	Previous IDs: 113.m01576;1903.t000297;1903.t000297;1903.t000297;1903.t000297;TGME49_097290;TGME49_097290;TGME49_097290;TGME49_097290;TgGlmHMM_0392;mrna.TGME49_097290A;tigr:cds.TGME49_097290A	hypothetical protein
TGME49_297310	N/A	Previous IDs: 113.m00772;1903.t000216;1903.t000216;1903.t000216;1903.t000216;TGME49_097310;TGME49_097310;TGME49_097310;TGME49_097310;TgGlmHMM_0393;TgTigrScan_0580;mrna.TGME49_097310A;tigr:cds.TGME49_097310A	hypothetical protein
TGME49_297320	N/A	Previous IDs: 113.m00773;1903.t000217;1903.t000217;1903.t000217;1903.t000217;TGME49_097320;TGME49_097320;TGME49_097320;TGME49_097320;TgGLEAN_0561;TgGlmHMM_0394;TgTigrScan_0581;TgTwinScan_0577;mrna.TGME49_097320A;tigr:cds.TGME49_097320A	hypothetical protein
TGME49_297330	N/A	Previous IDs: 1903.t000218;1903.t000218;1903.t000218;1903.t000218;TGME49_097330;TGME49_097330;TGME49_097330;TGME49_097330;TgGLEAN_0560;TgGlmHMM_0395;TgTigrScan_0582;TgTwinScan_0578;mrna.TGME49_097330A;tigr:cds.TGME49_097330A	hypothetical protein
TGME49_297340	N/A	Previous IDs: 113.m00774;1903.t000219;1903.t000219;1903.t000219;1903.t000219;TGME49_097340;TGME49_097340;TGME49_097340;TGME49_097340;TgGLEAN_0591;TgGlmHMM_0396;TgTwinScan_0580;mrna.TGME49_097340A;tigr:cds.TGME49_097340A	hypothetical protein
TGME49_297350	N/A	Previous IDs: 113.m00775;1903.t000220;1903.t000220;1903.t000220;1903.t000220;TGME49_097350;TGME49_097350;TGME49_097350;TGME49_097350;TgGLEAN_0558;TgGlmHMM_0397;TgTigrScan_0585;TgTwinScan_0581;mrna.TGME49_097350A;tigr:cds.TGME49_097350A	hypothetical protein
TGME49_297360	N/A	Previous IDs: 113.m00776;1903.t000221;1903.t000221;1903.t000221;1903.t000221;TGME49_097360;TGME49_097360;TGME49_097360;TGME49_097360;TgGLEAN_0592;TgGlmHMM_0398;TgTigrScan_0586;TgTwinScan_0582;mrna.TGME49_097360A;tigr:cds.TGME49_097360A	hypothetical protein
TGME49_297400	N/A	Previous IDs: 113.m00778;1903.t000227;1903.t000227;1903.t000227;1903.t000227;TGME49_097400;TGME49_097400;TGME49_097400;TGME49_097400;TgGLEAN_0593;TgGLEAN_0594;TgGlmHMM_0401;TgTigrScan_0590;TgTigrScan_0591;TgTwinScan_0586;mrna.TGME49_097400A;tigr:cds.TGME49_097400A	hypothetical protein
TGME49_297410	N/A	Previous IDs: 113.m00778;1903.t000228;1903.t000228;1903.t000228;1903.t000228;TGME49_097410;TGME49_097410;TGME49_097410;TGME49_097410;TgGLEAN_0595;TgGlmHMM_0401;TgTigrScan_0591;TgTwinScan_0586;mrna.TGME49_097410A;tigr:cds.TGME49_097410A	hypothetical protein
TGME49_297420	N/A	Previous IDs: 113.m00779;1903.t000229;1903.t000229;1903.t000229;1903.t000229;TGME49_097420;TGME49_097420;TGME49_097420;TGME49_097420;TgGLEAN_0554;TgGlmHMM_0402;TgTigrScan_0592;TgTwinScan_0587;mrna.TGME49_097420A;tigr:cds.TGME49_097420A	beta-tubulin cofactor D, putative
TGME49_297430	N/A	Previous IDs: 113.m00780;1903.t000230;1903.t000230;1903.t000230;1903.t000230;TGME49_097430;TGME49_097430;TGME49_097430;TGME49_097430;TgGLEAN_0596;TgGlmHMM_0403;TgTigrScan_0593;TgTwinScan_0588;mrna.TGME49_097430A;tigr:cds.TGME49_097430A	FoP domain-containing protein
TGME49_297460	N/A	Previous IDs: 113.m00781;1903.t000233;1903.t000233;1903.t000233;1903.t000233;TGME49_097460;TGME49_097460;TGME49_097460;TGME49_097460;TgGLEAN_0552;TgGlmHMM_0406;TgTigrScan_0596;TgTwinScan_0590;mrna.TGME49_097460A;tigr:cds.TGME49_097460A	WD repeat-containing protein
TGME49_297465	N/A	Previous IDs: 1903.t000234;1903.t000234;1903.t000234;1903.t000234;TGME49_097465;TGME49_097465;TGME49_097465;TGME49_097465	hypothetical protein
TGME49_297470	MLC2	Previous IDs: 113.m00782;1903.t000235;1903.t000235;1903.t000235;1903.t000235;TGME49_097470;TGME49_097470;TGME49_097470;TGME49_097470;TgGLEAN_0600;TgGlmHMM_0407;TgTigrScan_0597;TgTwinScan_0591;mrna.TGME49_097470A;tigr:cds.TGME49_097470A	myosin light chain MLC2
