Gene ID	EC numbers
TGME49_241170	N/A
TGME49_241175	N/A
TGME49_241180	N/A
TGME49_241240	N/A
TGME49_241300	N/A
TGME49_241305	N/A
TGME49_241310	N/A
TGME49_241610	N/A
TGME49_241710	N/A
TGME49_241820	N/A
TGME49_241830	5.2.1.8 (Peptidylprolyl isomerase)
TGME49_241840	N/A
TGME49_241850	N/A
TGME49_241860	2.4.1.198 (Phosphatidylinositol N-acetylglucosaminyltransferase)
TGME49_241870	6.1.1.17 (Glutamate--tRNA ligase)
TGME49_241880	3.1.4.17 (3',5'-cyclic-nucleotide phosphodiesterase)
TGME49_241890	N/A
TGME49_242000	N/A
TGME49_242010	N/A
TGME49_242020	3.2.1.106 (Mannosyl-oligosaccharide glucosidase)
TGME49_242030	N/A
TGME49_242055	N/A
TGME49_242070	2.7.11.12 (cGMP-dependent protein kinase)
TGME49_242080	N/A
TGME49_242090	N/A
TGME49_242100	N/A
TGME49_242110	2.7.11.18 ([Myosin light-chain] kinase)
TGME49_242118	2.7.11.18 ([Myosin light-chain] kinase)
TGME49_242230	2.7.11.18 ([Myosin light-chain] kinase)
TGME49_242240	2.7.11.21 (Polo kinase)
TGME49_242250	N/A
TGME49_242260	N/A
TGME49_242270	N/A
TGME49_242290	3.4.25.1 (Proteasome endopeptidase complex)
TGME49_242300	4.3.3.7 (4-hydroxy-tetrahydrodipicolinate synthase)
TGME49_242310	N/A
TGME49_242320	N/A
TGME49_242330	N/A
TGME49_242340	N/A
TGME49_242370	N/A
TGME49_242380	2.3.1.- (Transferring groups other than amino-acyl groups.)
TGME49_242390	4.2.1.17 (Enoyl-CoA hydratase)
TGME49_242400	2.7.11.17 (Calcium/calmodulin-dependent protein kinase)
TGME49_242415	1.4.3.4 (Monoamine oxidase);1.5.3.13 (N(1)-acetylpolyamine oxidase)
TGME49_242435	N/A
TGME49_242460	N/A
TGME49_242570	N/A
TGME49_242580	N/A
TGME49_242590	N/A
TGME49_242600	1.1.1.44 (Phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating))
TGME49_242610	N/A
TGME49_242625	N/A
TGME49_242640	N/A
TGME49_242650	N/A
TGME49_242660	N/A
TGME49_242670	N/A
TGME49_242680	N/A
TGME49_242700	N/A
TGME49_242710	N/A
TGME49_242720	N/A
TGME49_242730	2.7.4.8 (Guanylate kinase)
TGME49_242740	N/A
TGME49_242750	N/A
TGME49_242780	N/A
TGME49_242790	N/A
TGME49_242800	N/A
TGME49_242810	N/A
TGME49_242820	N/A
TGME49_242830	N/A
TGME49_242840	N/A
TGME49_242850	N/A
TGME49_242860	N/A
TGME49_242870	2.1.1.43 (Transferred entry: 2.1.1.354)
TGME49_242880	4.1.1.36 (Phosphopantothenoylcysteine decarboxylase)
TGME49_242890	N/A
TGME49_242900	N/A
TGME49_243100	N/A
TGME49_243110	N/A
TGME49_243120	N/A
TGME49_243130	N/A
TGME49_243140	N/A
TGME49_243150	N/A
TGME49_243160	N/A
TGME49_243170	N/A
TGME49_243180	N/A
TGME49_243190	N/A
TGME49_243200	N/A
TGME49_243210	N/A
TGME49_243220	N/A
TGME49_243240	N/A
TGME49_243250	N/A
TGME49_243265	N/A
TGME49_243280	2.1.1.228 (tRNA (guanine(37)-N(1))-methyltransferase)
TGME49_243290	N/A
TGME49_243298	N/A
TGME49_243302	N/A
TGME49_243310	N/A
TGME49_243320	N/A
TGME49_243330	N/A
TGME49_243340	2.7.11.17 (Calcium/calmodulin-dependent protein kinase)
TGME49_243350	3.4.19.9 (Folate gamma-glutamyl hydrolase)
TGME49_243390	N/A
TGME49_243400	N/A
TGME49_243410	N/A
TGME49_243420	N/A
TGME49_243430	N/A
TGME49_243440	2.3.1.48 (Histone acetyltransferase)
TGME49_243450	N/A
TGME49_243460	N/A
TGME49_243470	N/A
TGME49_243480	N/A
TGME49_243490	N/A
TGME49_243500	2.7.11.18 ([Myosin light-chain] kinase)
TGME49_243510	N/A
TGME49_243520	N/A
TGME49_243530	N/A
TGME49_243540	2.3.1.48 (Histone acetyltransferase)
TGME49_243545	N/A
TGME49_243550	N/A
TGME49_243560	N/A
TGME49_243570	N/A
TGME49_243580	3.6.1.29 (Bis(5'-adenosyl)-triphosphatase)
TGME49_243590	3.1.13.4 (Poly(A)-specific ribonuclease)
TGME49_243600	N/A
TGME49_243610	2.1.1.204 (tRNA (cytosine(38)-C(5))-methyltransferase)
TGME49_243620	N/A
TGME49_243635	N/A
TGME49_243655	N/A
TGME49_243670	N/A
TGME49_243680	1.3.1.26 (Transferred entry: 1.17.1.8)
TGME49_243690	N/A
TGME49_243700	N/A
TGME49_243710	N/A
TGME49_243720	N/A
TGME49_243730	N/A
TGME49_243740	2.3.1.48 (Histone acetyltransferase)
TGME49_243750	N/A
TGME49_243760	N/A
TGME49_243770	N/A
TGME49_243780	N/A
TGME49_243790	N/A
TGME49_243800	6.2.1.3 (Long-chain-fatty-acid--CoA ligase)
TGME49_243900	N/A
TGME49_243910	3.1.3.18 (Phosphoglycolate phosphatase)
TGME49_243920	N/A
TGME49_243930	N/A
TGME49_243940	N/A
TGME49_243950	N/A
TGME49_243960	N/A
TGME49_243970	N/A
TGME49_243980	N/A
TGME49_243990	3.1.3.16 (Protein-serine/threonine phosphatase)
TGME49_244000	N/A
TGME49_244010	N/A
TGME49_244015	N/A
TGME49_244020	N/A
TGME49_244030	N/A
TGME49_244040	N/A
TGME49_244050	N/A
TGME49_244060	N/A
TGME49_244070	N/A
TGME49_244080	N/A
TGME49_244090	N/A
TGME49_244100	N/A
TGME49_244110	N/A
TGME49_244120	N/A
TGME49_244130	N/A
TGME49_244140	N/A
TGME49_244150	2.7.1.31 (Glycerate 3-kinase)
TGME49_244160	N/A
TGME49_244165	N/A
TGME49_244170	N/A
TGME49_244180	N/A
TGME49_244190	N/A
TGME49_244200	1.2.4.2 (Oxoglutarate dehydrogenase (succinyl-transferring))
TGME49_244210	N/A
TGME49_244230	N/A
TGME49_244240	2.1.1.37 (DNA (cytosine-5-)-methyltransferase)
TGME49_244250	N/A
TGME49_244260	N/A
TGME49_244270	3.6.3.30 (Transferred entry: 7.2.2.7)
TGME49_244280	N/A
TGME49_244290	N/A
TGME49_244300	N/A
TGME49_244310	N/A
TGME49_244320	N/A
TGME49_244335	N/A
TGME49_244350	N/A
TGME49_244360	N/A
TGME49_244370	N/A
TGME49_244380	N/A
TGME49_244390	N/A
TGME49_244400	N/A
TGME49_244420	N/A
TGME49_244430	N/A
TGME49_244440	N/A
TGME49_244450	3.1.3.16 (Protein-serine/threonine phosphatase)
TGME49_244460	N/A
TGME49_244470	N/A
TGME49_244480	3.4.24.56 (Insulysin)
TGME49_244490	3.4.24.56 (Insulysin)
TGME49_244500	6.3.2.25 (Tubulin--tyrosine ligase)
TGME49_244510	N/A
TGME49_244515	N/A
TGME49_244520	2.7.8.15 (UDP-N-acetylglucosamine--dolichyl-phosphateN-acetylglucosaminephosphotransferase)
TGME49_244530	N/A
TGME49_244540	N/A
TGME49_244550	N/A
TGME49_244560	N/A
TGME49_244570	N/A
TGME49_244580	N/A
TGME49_244590	3.6.4.3 (Transferred entry: 5.6.1.1)
TGME49_244600	N/A
TGME49_244610	N/A
TGME49_244620	2.7.11.25 (Mitogen-activated protein kinase kinase kinase)
TGME49_244630	N/A
TGME49_244640	N/A
TGME49_244650	N/A
TGME49_244660	N/A
TGME49_244670	N/A
TGME49_244680	N/A
TGME49_244690	N/A
TGME49_244700	2.7.1.23 (NAD(+) kinase)
TGME49_244720	N/A
TGME49_244840	N/A
TGME49_244850	4.1.2.10 ((R)-mandelonitrile lyase)
TGME49_244860	N/A
TGME49_244870	1.6.5.5 (NADPH:quinone reductase)
TGME49_244880	2.7.7.48 (RNA-directed RNA polymerase);2.7.7.6 (DNA-directed RNA polymerase)
TGME49_244890	N/A
TGME49_244900	N/A
TGME49_244910	N/A
TGME49_244920	N/A
TGME49_244930	N/A
TGME49_244940	N/A
TGME49_244950	N/A
TGME49_245428	N/A
TGME49_245432	N/A
TGME49_245440	N/A
TGME49_245450	N/A
TGME49_245460	N/A
TGME49_245470	N/A
TGME49_245475	N/A
TGME49_245485	N/A
TGME49_245490	N/A
TGME49_245500	3.4.14.5 (Dipeptidyl-peptidase IV)
TGME49_245510	3.6.3.1 (Transferred entry: 7.6.2.1);3.6.3.8 (Transferred entry: 7.2.2.10)
TGME49_245520	N/A
TGME49_245530	N/A
TGME49_245550	N/A
TGME49_245560	N/A
TGME49_245570	N/A
TGME49_245580	N/A
TGME49_245590	3.4.21.105 (Rhomboid protease)
TGME49_245600	N/A
TGME49_245610	N/A
TGME49_245620	N/A
TGME49_245630	N/A
TGME49_245640	N/A
TGME49_245650	N/A
TGME49_245660	N/A
TGME49_245670	1.2.4.1 (Pyruvate dehydrogenase (acetyl-transferring))
TGME49_245680	N/A
TGME49_245690	N/A
TGME49_245700	N/A
TGME49_245710	2.1.1.43 (Transferred entry: 2.1.1.354)
TGME49_245720	N/A
TGME49_245730	2.7.1.149 (1-phosphatidylinositol-5-phosphate 4-kinase);2.7.1.68 (1-phosphatidylinositol-4-phosphate 5-kinase)
TGME49_245740	N/A
TGME49_245748	N/A
TGME49_245760	N/A
TGME49_245770	N/A
TGME49_245980	N/A
TGME49_245990	N/A
TGME49_246000	N/A
TGME49_246010	N/A
TGME49_246020	N/A
TGME49_246030	N/A
TGME49_246040	N/A
TGME49_246050	N/A
TGME49_246060	2.7.7.6 (DNA-directed RNA polymerase)
TGME49_246070	N/A
TGME49_246080	N/A
TGME49_246090	N/A
TGME49_246100	N/A
TGME49_246110	N/A
TGME49_246120	N/A
TGME49_246130	N/A
TGME49_246140	N/A
TGME49_246160	N/A
TGME49_246170	N/A
TGME49_246178	N/A
TGME49_246190	N/A
TGME49_246200	N/A
TGME49_246210	N/A
TGME49_246220	N/A
TGME49_246330	N/A
TGME49_246340	N/A
TGME49_246450	N/A
TGME49_246460	N/A
TGME49_246475	N/A
TGME49_246490	2.7.8.27 (Sphingomyelin synthase)
TGME49_246500	N/A
TGME49_246510	N/A
TGME49_246520	N/A
TGME49_246530	2.7.8.5 (CDP-diacylglycerol--glycerol-3-phosphate 1-phosphatidyltransferase)
TGME49_246535	N/A
TGME49_246540	N/A
TGME49_246550	3.4.23.1 (Pepsin A)
TGME49_246555	N/A
TGME49_246560	3.6.3.14 (Transferred entry: 7.1.2.2)
TGME49_246570	N/A
TGME49_246580	N/A
TGME49_246590	N/A
TGME49_246600	1.14.13.- (With NADH or NADPH as one donor, and incorporation of one atom of oxygen.)
TGME49_246610	N/A
TGME49_246620	N/A
TGME49_246630	N/A
TGME49_246650	N/A
TGME49_246660	N/A
TGME49_246670	N/A
TGME49_246680	N/A
TGME49_246690	2.4.1.18 (1,4-alpha-glucan branching enzyme)
TGME49_246700	N/A
TGME49_246710	N/A
TGME49_246720	N/A
TGME49_246730	N/A
TGME49_246740	N/A
TGME49_246750	N/A
TGME49_246760	N/A
TGME49_246763	N/A
TGME49_246770	N/A
TGME49_246780	N/A
TGME49_246800	3.4.19.1 (Acylaminoacyl-peptidase)
TGME49_246910	2.1.1.43 (Transferred entry: 2.1.1.354)
TGME49_246920	1.8.1.7 (Glutathione-disulfide reductase)
TGME49_246930	N/A
TGME49_246940	N/A
TGME49_246950	N/A
TGME49_246960	N/A
TGME49_246970	3.1.13.5 (Ribonuclease D)
TGME49_246978	N/A
TGME49_246982	2.4.1.- (Hexosyltransferases.)
TGME49_246990	N/A
TGME49_246995	N/A
TGME49_247000	N/A
TGME49_247010	N/A
TGME49_247015	N/A
TGME49_247020	N/A
TGME49_247025	N/A
TGME49_247030	N/A
TGME49_247040	N/A
TGME49_247050	N/A
TGME49_247195	N/A
TGME49_247220	3.6.1.13 (ADP-ribose diphosphatase)
TGME49_247230	1.6.3.1 (NAD(P)H oxidase (H(2)O(2)-forming))
TGME49_247240	3.4.19.12 (Ubiquitinyl hydrolase 1)
TGME49_247250	2.3.1.48 (Histone acetyltransferase)
TGME49_247260	N/A
TGME49_247270	N/A
TGME49_247280	N/A
TGME49_247290	N/A
TGME49_247300	N/A
TGME49_247310	N/A
TGME49_247320	N/A
TGME49_247330	N/A
TGME49_247340	N/A
TGME49_247350	5.3.4.1 (Protein disulfide-isomerase)
TGME49_247360	3.1.3.4 (Phosphatidate phosphatase)
TGME49_247370	N/A
TGME49_247380	N/A
TGME49_247390	3.6.1.3 (Adenosinetriphosphatase)
TGME49_247400	N/A
TGME49_247410	N/A
TGME49_247420	N/A
TGME49_247440	N/A
TGME49_247450	N/A
TGME49_247460	N/A
TGME49_247470	N/A
TGME49_247485	N/A
TGME49_247500	1.3.3.6 (Acyl-CoA oxidase)
TGME49_247510	3.1.3.11 (Fructose-bisphosphatase)
TGME49_247520	N/A
TGME49_247530	N/A
TGME49_247540	3.6.3.28 (Transferred entry: 7.3.2.2)
TGME49_247550	N/A
TGME49_247560	N/A
TGME49_247570	N/A
TGME49_247580	N/A
TGME49_247590	2.1.1.17 (Phosphatidylethanolamine N-methyltransferase)
TGME49_247600	N/A
TGME49_247610	N/A
TGME49_247620	N/A
TGME49_247630	N/A
TGME49_247640	N/A
TGME49_247648	N/A
TGME49_247652	N/A
TGME49_247660	N/A
TGME49_247670	5.1.3.1 (Ribulose-phosphate 3-epimerase)
TGME49_247680	N/A
TGME49_247690	3.6.3.1 (Transferred entry: 7.6.2.1)
TGME49_247700	N/A
TGME49_247710	2.7.11.1 (Non-specific serine/threonine protein kinase)
TGME49_247720	N/A
TGME49_247730	N/A
TGME49_247740	N/A
TGME49_247750	N/A
TGME49_247760	6.2.1.3 (Long-chain-fatty-acid--CoA ligase)
TGME49_247770	N/A
TGME49_247780	N/A
TGME49_247790	N/A
TGME49_247850	N/A
TGME49_247920	2.1.1.17 (Phosphatidylethanolamine N-methyltransferase)
TGME49_247930	N/A
TGME49_247940	N/A
TGME49_247950	N/A
TGME49_247960	N/A
TGME49_247970	N/A
TGME49_247980	N/A
TGME49_248100	N/A
TGME49_248110	N/A
TGME49_248120	N/A
TGME49_248130	N/A
TGME49_248140	N/A
TGME49_248150	N/A
TGME49_248160	N/A
TGME49_248170	N/A
TGME49_248180	N/A
TGME49_248190	N/A
TGME49_248200	2.1.1.183 (18S rRNA (adenine(1779)-N(6)/adenine(1780)-N(6))-dimethyltransferase)
TGME49_248210	N/A
TGME49_248225	N/A
TGME49_248240	N/A
TGME49_248250	N/A
TGME49_248260	N/A
TGME49_248270	N/A
TGME49_248280	N/A
TGME49_248290	N/A
TGME49_248300	N/A
TGME49_248310	N/A
TGME49_248320	N/A
TGME49_248330	N/A
TGME49_248340	N/A
TGME49_248350	N/A
TGME49_248360	N/A
TGME49_248370	N/A
TGME49_248380	N/A
TGME49_248390	N/A
TGME49_248400	4.4.1.5 (Lactoylglutathione lyase)
TGME49_248420	N/A
TGME49_248425	N/A
TGME49_248430	N/A
TGME49_248440	N/A
TGME49_248445	N/A
TGME49_248450	N/A
TGME49_248460	N/A
TGME49_248470	3.4.21.66 (Thermitase)
TGME49_248480	N/A
TGME49_248490	N/A
TGME49_248500	N/A
TGME49_248510	N/A
TGME49_248520	N/A
TGME49_248550	N/A
TGME49_248560	N/A
TGME49_248570	N/A
TGME49_248580	N/A
TGME49_248590	N/A
TGME49_248600	2.6.1.1 (Aspartate transaminase)
TGME49_248610	N/A
TGME49_248620	N/A
TGME49_248630	N/A
TGME49_248640	N/A
TGME49_248660	N/A
TGME49_248670	3.6.1.1 (Inorganic diphosphatase)
TGME49_248673	N/A
TGME49_248677	N/A
TGME49_248680	N/A
TGME49_248690	N/A
TGME49_248700	N/A
TGME49_248710	N/A
TGME49_248720	N/A
TGME49_248730	N/A
TGME49_248740	N/A
TGME49_248750	N/A
TGME49_248760	3.4.21.66 (Thermitase)
TGME49_248770	N/A
TGME49_248780	N/A
TGME49_248790	N/A
TGME49_248800	N/A
TGME49_248810	N/A
TGME49_248820	N/A
TGME49_248830	3.1.4.11 (Phosphoinositide phospholipase C)
TGME49_248840	N/A
TGME49_248850	3.4.11.18 (Methionyl aminopeptidase)
TGME49_248860	N/A
TGME49_248870	N/A
TGME49_248880	N/A
TGME49_248890	N/A
TGME49_248900	N/A
TGME49_248915	N/A
TGME49_248925	N/A
TGME49_248940	N/A
TGME49_248950	N/A
TGME49_248960	N/A
TGME49_248970	N/A
TGME49_248980	N/A
TGME49_248990	N/A
TGME49_249000	N/A
TGME49_249010	2.1.1.64 (3-demethylubiquinol 3-O-methyltransferase)
TGME49_249020	N/A
TGME49_249030	3.1.4.12 (Sphingomyelin phosphodiesterase)
TGME49_249160	N/A
TGME49_249170	N/A
TGME49_249180	1.5.1.3 (Dihydrofolate reductase);2.1.1.45 (Thymidylate synthase)
TGME49_249190	N/A
TGME49_249200	N/A
TGME49_249215	N/A
TGME49_249230	N/A
TGME49_249240	2.3.1.23 (1-acylglycerophosphocholine O-acyltransferase)
TGME49_249250	N/A
TGME49_249260	2.7.11.22 (Cyclin-dependent kinase);2.7.11.24 (Mitogen-activated protein kinase)
TGME49_249270	5.3.4.1 (Protein disulfide-isomerase)
TGME49_249300	N/A
TGME49_249310	N/A
TGME49_249320	1.2.1.51 (Pyruvate dehydrogenase (NADP(+)));1.6.2.4 (NADPH--hemoprotein reductase)
TGME49_249330	N/A
TGME49_249340	N/A
TGME49_249350	N/A
TGME49_249360	N/A
TGME49_249365	N/A
TGME49_249370	N/A
TGME49_249380	N/A
TGME49_249390	1.4.1.2 (Glutamate dehydrogenase)
TGME49_249400	N/A
TGME49_249410	N/A
TGME49_249425	N/A
TGME49_249440	N/A
TGME49_249450	N/A
TGME49_249460	2.3.1.48 (Histone acetyltransferase)
TGME49_249470	N/A
TGME49_249480	N/A
TGME49_249485	N/A
TGME49_249490	N/A
TGME49_249510	N/A
TGME49_249520	N/A
TGME49_249530	N/A
TGME49_249540	N/A
TGME49_249550	N/A
TGME49_249560	2.7.7.6 (DNA-directed RNA polymerase)
TGME49_249570	N/A
TGME49_249575	N/A
TGME49_249580	N/A
TGME49_249590	3.4.25.1 (Proteasome endopeptidase complex)
TGME49_249600	N/A
TGME49_249610	N/A
TGME49_249620	3.5.1.98 (Histone deacetylase)
TGME49_249630	5.3.99.3 (Prostaglandin-E synthase)
TGME49_249650	1.4.3.5 (Pyridoxal 5'-phosphate synthase)
TGME49_249660	N/A
TGME49_249665	N/A
TGME49_249670	3.4.22.1 (Cathepsin B)
TGME49_249680	N/A
TGME49_249685	N/A
TGME49_249690	N/A
TGME49_249698	N/A
TGME49_249702	N/A
TGME49_249710	N/A
TGME49_249720	3.6.3.14 (Transferred entry: 7.1.2.2)
TGME49_249725	N/A
TGME49_249730	N/A
TGME49_249740	N/A
TGME49_249750	N/A
TGME49_249760	1.1.4.1 (Transferred entry: 1.17.4.4)
TGME49_249770	N/A
TGME49_249780	N/A
TGME49_249790	N/A
TGME49_249800	N/A
TGME49_249810	N/A
TGME49_249820	3.6.3.42 (Transferred entry: 7.5.2.3);3.6.3.44 (Transferred entry: 7.6.2.2)
TGME49_249830	N/A
TGME49_249840	N/A
TGME49_249850	N/A
TGME49_249860	N/A
TGME49_249870	N/A
TGME49_249880	N/A
TGME49_249890	N/A
TGME49_249900	N/A
TGME49_249910	N/A
TGME49_249920	2.1.1.98 (Diphthine synthase)
TGME49_249930	N/A
TGME49_249935	N/A
TGME49_249950	N/A
TGME49_249960	N/A
TGME49_249970	N/A
TGME49_249980	N/A
TGME49_249990	N/A
TGME49_250000	N/A
TGME49_250010	N/A
TGME49_250020	N/A
TGME49_250030	N/A
TGME49_250040	N/A
TGME49_250050	N/A
TGME49_250060	N/A
TGME49_250090	N/A
TGME49_250100	N/A
TGME49_250115	N/A
TGME49_250220	N/A
TGME49_250330	N/A
TGME49_250340	N/A
TGME49_250350	N/A
TGME49_250360	3.1.1.3 (Triacylglycerol lipase)
TGME49_250500	N/A
TGME49_250670	N/A
TGME49_250680	N/A
TGME49_250685	N/A
TGME49_250690	N/A
TGME49_250700	N/A
TGME49_250710	N/A
TGME49_250720	N/A
TGME49_250730	N/A
TGME49_250740	N/A
TGME49_250750	2.1.1.35 (tRNA (uracil(54)-C(5))-methyltransferase)
TGME49_250760	N/A
TGME49_250770	N/A
TGME49_250780	N/A
TGME49_250790	N/A
TGME49_250800	N/A
TGME49_250810	N/A
TGME49_250820	N/A
TGME49_250830	N/A
TGME49_250840	N/A
TGME49_250850	2.7.11.24 (Mitogen-activated protein kinase);2.7.12.1 (Dual-specificity kinase)
TGME49_250860	N/A
TGME49_250870	N/A
TGME49_250880	2.7.1.20 (Adenosine kinase)
TGME49_250890	N/A
TGME49_250900	N/A
TGME49_250905	N/A
TGME49_250910	N/A
TGME49_250920	N/A
TGME49_250930	N/A
TGME49_250940	N/A
TGME49_250950	N/A
TGME49_250955	N/A
TGME49_251390	N/A
TGME49_251400	N/A
TGME49_251410	N/A
TGME49_251440	N/A
TGME49_251450	N/A
TGME49_251460	N/A
TGME49_251470	3.6.3.14 (Transferred entry: 7.1.2.2)
TGME49_251480	N/A
TGME49_251490	N/A
TGME49_251500	N/A
TGME49_251510	N/A
TGME49_251520	N/A
TGME49_251530	N/A
TGME49_251540	N/A
TGME49_251550	N/A
TGME49_251560	N/A
TGME49_251570	N/A
TGME49_251580	N/A
TGME49_251590	N/A
TGME49_251600	N/A
TGME49_251610	N/A
TGME49_251620	N/A
TGME49_251630	N/A
TGME49_251640	6.3.2.19 (Transferred entry: 2.3.2.23, 2.3.2.27 and 6.2.1.45)
TGME49_251650	N/A
TGME49_251660	N/A
TGME49_251665	N/A
TGME49_251670	2.7.7.7 (DNA-directed DNA polymerase)
TGME49_251680	N/A
TGME49_251690	6.1.1.11 (Serine--tRNA ligase)
TGME49_251700	N/A
TGME49_251710	N/A
TGME49_251720	N/A
TGME49_251730	N/A
TGME49_251740	N/A
TGME49_251750	N/A
TGME49_251760	N/A
TGME49_251770	N/A
TGME49_251780	3.6.1.3 (Adenosinetriphosphatase)
TGME49_251790	N/A
TGME49_251800	N/A
TGME49_251810	N/A
TGME49_251840	N/A
TGME49_251850	3.1.3.16 (Protein-serine/threonine phosphatase)
TGME49_251857	N/A
TGME49_251860	N/A
TGME49_251870	N/A
TGME49_251880	6.1.1.1 (Tyrosine--tRNA ligase)
TGME49_251885	N/A
TGME49_251890	N/A
TGME49_251900	N/A
TGME49_251910	N/A
TGME49_251920	N/A
TGME49_251930	1.3.1.9 (Enoyl-[acyl-carrier-protein] reductase (NADH))
TGME49_251940	N/A
TGME49_251950	N/A
TGME49_251958	N/A
TGME49_251962	N/A
TGME49_252065	N/A
TGME49_252070	N/A
TGME49_252080	N/A
TGME49_252090	N/A
TGME49_252190	N/A
TGME49_252200	N/A
TGME49_252210	N/A
TGME49_252220	N/A
TGME49_252230	N/A
TGME49_252250	N/A
TGME49_252255	N/A
TGME49_252260	N/A
TGME49_252270	N/A
TGME49_252280	N/A
TGME49_252290	N/A
TGME49_252300	N/A
TGME49_252310	N/A
TGME49_252320	N/A
TGME49_252330	N/A
TGME49_252340	N/A
TGME49_252350	N/A
TGME49_252360	2.7.11.17 (Calcium/calmodulin-dependent protein kinase)
TGME49_252370	N/A
TGME49_252380	3.1.3.1 (Alkaline phosphatase)
TGME49_252390	N/A
TGME49_252395	N/A
TGME49_252400	N/A
TGME49_252420	2.1.1.125 (Transferred entry: 2.1.1.319, 2.1.1.320, 2.1.1.321 and 2.1.1.322)
TGME49_252430	N/A
TGME49_252440	3.4.22.34 (Legumain)
TGME49_252450	N/A
TGME49_252465	N/A
TGME49_252480	N/A
TGME49_252490	3.1.3.3 (Phosphoserine phosphatase)
TGME49_252500	2.7.11.21 (Polo kinase)
TGME49_252510	N/A
TGME49_252620	N/A
TGME49_252630	N/A
TGME49_252640	3.6.3.6 (Transferred entry: 7.1.2.1)
TGME49_252850	N/A
TGME49_252860	N/A
TGME49_252870	N/A
TGME49_252880	N/A
TGME49_252890	N/A
TGME49_252990	N/A
TGME49_253000	N/A
TGME49_253010	N/A
TGME49_253020	N/A
TGME49_253030	3.2.1.84 (Glucan 1,3-alpha-glucosidase)
TGME49_253040	N/A
TGME49_253060	N/A
TGME49_253070	N/A
TGME49_253080	N/A
TGME49_253090	N/A
TGME49_253100	N/A
TGME49_253110	N/A
TGME49_253120	4.1.2.10 ((R)-mandelonitrile lyase)
TGME49_253130	N/A
TGME49_253140	N/A
TGME49_253150	N/A
TGME49_253160	N/A
TGME49_253170	3.4.17.12 (Carboxypeptidase M)
TGME49_253180	N/A
TGME49_253290	6.1.1.9 (Valine--tRNA ligase)
TGME49_253300	N/A
TGME49_253310	N/A
TGME49_253320	N/A
TGME49_253330	N/A
TGME49_253360	N/A
TGME49_253370	N/A
TGME49_253380	N/A
TGME49_253390	N/A
TGME49_253400	N/A
TGME49_253410	N/A
TGME49_253420	N/A
TGME49_253430	6.3.5.4 (Asparagine synthase (glutamine-hydrolyzing))
TGME49_253440	2.7.12.1 (Dual-specificity kinase)
TGME49_253460	N/A
TGME49_253470	N/A
TGME49_253480	5.99.1.3 (Transferred entry: 5.6.2.2)
TGME49_253490	N/A
TGME49_253500	N/A
TGME49_253505	N/A
TGME49_253510	N/A
TGME49_253520	N/A
TGME49_253530	N/A
TGME49_253540	N/A
TGME49_253550	N/A
TGME49_253560	N/A
TGME49_253570	N/A
TGME49_253580	2.7.11.23 ([RNA-polymerase]-subunit kinase)
TGME49_253600	N/A
TGME49_253615	N/A
TGME49_253640	N/A
TGME49_253650	N/A
TGME49_253660	N/A
TGME49_253690	N/A
TGME49_253700	N/A
TGME49_253710	N/A
TGME49_253730	N/A
TGME49_253740	N/A
TGME49_253750	N/A
TGME49_253755	N/A
TGME49_253760	N/A
TGME49_253770	N/A
TGME49_253780	3.5.4.16 (GTP cyclohydrolase I)
TGME49_253790	N/A
TGME49_253800	N/A
TGME49_253810	N/A
TGME49_253820	N/A
TGME49_253830	N/A
TGME49_253840	N/A
TGME49_253850	N/A
TGME49_253860	2.7.10.2 (Non-specific protein-tyrosine kinase)
TGME49_253870	N/A
TGME49_253880	2.3.1.- (Transferring groups other than amino-acyl groups.)
TGME49_253910	N/A
TGME49_253940	2.7.11.17 (Calcium/calmodulin-dependent protein kinase)
TGME49_253950	N/A
TGME49_253960	1.1.1.62 (17-beta-estradiol 17-dehydrogenase)
TGME49_253970	N/A
TGME49_253990	N/A
TGME49_254000	N/A
TGME49_254010	3.4.16.2 (Lysosomal Pro-Xaa carboxypeptidase)
TGME49_254020	N/A
TGME49_254030	N/A
TGME49_254040	N/A
TGME49_254050	N/A
TGME49_254060	N/A
TGME49_254070	N/A
TGME49_254080	N/A
TGME49_254090	N/A
TGME49_254100	N/A
TGME49_254110	6.1.1.2 (Tryptophan--tRNA ligase)
TGME49_254120	N/A
TGME49_254135	N/A
TGME49_254140	N/A
TGME49_254150	N/A
TGME49_254160	N/A
TGME49_254180	N/A
TGME49_254190	2.7.11.18 ([Myosin light-chain] kinase)
TGME49_254200	6.1.1.14 (Glycine--tRNA ligase)
TGME49_254210	N/A
TGME49_254220	N/A
TGME49_254230	N/A
TGME49_254250	N/A
TGME49_254260	1.9.3.1 (Transferred entry: 7.1.1.9)
TGME49_254270	N/A
TGME49_254280	N/A
TGME49_254290	N/A
TGME49_254300	N/A
TGME49_254330	3.1.1.3 (Triacylglycerol lipase)
TGME49_254340	N/A
TGME49_254365	N/A
TGME49_254370	3.6.3.1 (Transferred entry: 7.6.2.1);4.6.1.2 (Guanylate cyclase)
TGME49_254380	N/A
TGME49_254390	N/A
TGME49_254400	N/A
TGME49_254410	3.1.3.16 (Protein-serine/threonine phosphatase)
TGME49_254420	3.1.1.4 (Phospholipase A(2))
TGME49_254430	3.4.21.27 (Coagulation factor XIa)
TGME49_254440	N/A
