gene_id	utr5_length	utr5_n_uaugs	utr5_n_uorfs	utr5_n_oorfs	utr5_n_inframe_ext	utr5_kozak_score
TGME49_233010	1912	7	6	1	0	0.8280166216
TGME49_233020	412	2	0	2	0	0.8541162591
TGME49_233030	1180	17	17	0	0	0.5905082558
TGME49_233080	647	6	6	0	0	0.9150298044
TGME49_233090	1111	10	10	0	0	0.7223571877
TGME49_233100	684	0				0.6017997832
TGME49_233110	255	0				0.9314211006
TGME49_233120	1607	8	6	2	0	0.6530344267
TGME49_233130	286	3	3	0	0	0.6112023266
TGME49_233140	209	0				0.8791862324
TGME49_233160	1854	11	9	2	0	0.4958134596
TGME49_233170	800	5	5	0	0	0.7739689278
TGME49_233190	654	4	4	0	0	0.550787541
TGME49_233200	374	2	2	0	0	0.723205473
TGME49_233220	1098	12	12	0	0	0.8348425945
TGME49_233230	772	1	1	0	0	0.9805506594
TGME49_233245	417	1	1	0	0	0.6115809277
TGME49_233260	1041	7	7	0	0	0.9451278744
TGME49_233300	1181	9	9	0	0	0.8319630843
TGME49_233310	644	2	2	0	0	0.9204504334
TGME49_233340	644	4	4	0	0	0.797074341
TGME49_233350	175	0				0.7802552088
TGME49_233360	2620	44	44	0	0	0.9227499298
TGME49_233380	1778	26	25	1	0	0.4896416987
TGME49_233390	379	6	6	0	0	0.5149818072
TGME49_233400	81	2	2	0	0	0.8046595403
TGME49_233405	46	0				0.8503504756
TGME49_233410	1255	4	3	0	1	0.9558177768
TGME49_233430	496	1	0	1	0	0.7662299652
TGME49_233450	294	3	3	0	0	0.5731641012
TGME49_233460	143	2	0	1	1	0.6160417379
TGME49_233470	330	2	2	0	0	0.7396844856
TGME49_233480	286	4	4	0	0	0.8489805287
TGME49_233490	1491	13	13	0	0	0.7326839977
TGME49_233500	1268	5	5	0	0	0.914451602
TGME49_233520	1172	6	6	0	0	0.6608656157
TGME49_233530	314	3	3	0	0	0.6688804776
TGME49_233540	956	3	3	0	0	0.8990646661
TGME49_233550	137	2	2	0	0	0.8779047689
TGME49_233680	653	0				0.8325436267
TGME49_233695	3486	48	48	0	0	0.923527242
TGME49_233710	1629	15	15	0	0	0.9029261976
TGME49_233720	668	0				0.902466994
TGME49_233735	470	2	1	1	0	0.7297363303
TGME49_233760	1104	5	5	0	0	0.349281647
TGME49_233770	513	8	8	0	0	0.7856202218
TGME49_233790	651	8	8	0	0	0.7741809673
TGME49_233810	490	3	3	0	0	0.8284054277
TGME49_233820	767	4	4	0	0	0.5921095847
TGME49_233830	337	1	0	1	0	0.4948817533
TGME49_233850	589	7	6	1	0	0.8179096946
TGME49_233860	1004	15	14	1	0	0.6271429795
TGME49_233870	1487	17	15	2	0	0.3743203108
TGME49_233890	903	5	5	0	0	0.8629952575
TGME49_233905	1114	4	4	0	0	0.7358233174
TGME49_233920	2319	21	21	0	0	0.3791468314
TGME49_233925	27	0				0.7019241286
TGME49_233930	505	8	7	1	0	0.7587267748
TGME49_234180	700	9	8	1	0	0.8096071307
TGME49_234190	298	3	3	0	0	0.4431014044
TGME49_234220	1037	9	8	1	0	0.8523735725
TGME49_234230	1453	16	16	0	0	0.9133926199
TGME49_234250	1123	10	10	0	0	0.8467295959
TGME49_234270	813	0				0.9770872941
TGME49_234280	747	3	2	1	0	0.6783178647
TGME49_234300	1871	18	18	0	0	0.8507904584
TGME49_234310	267	0				0.7611293849
TGME49_234350	1073	17	16	1	0	0.4892064364
TGME49_234360	868	2	0	2	0	0.8582767844
TGME49_234370	1608	18	18	0	0	0.9117800217
TGME49_234380	113	1	1	0	0	0.8220510199
TGME49_234390	1128	18	18	0	0	0.6232160818
TGME49_234420	431	0				0.8153274544
TGME49_234430	915	9	9	0	0	0.7448823533
TGME49_234440	986	11	10	1	0	0.8391760737
TGME49_234450	191	0				0.8729567061
TGME49_234460	1883	24	23	1	0	0.5880693052
TGME49_234470	645	9	5	0	4	0.5578566948
TGME49_234490	253	5	4	1	0	0.9342839386
TGME49_234505	349	4	4	0	0	0.933039437
TGME49_234510	386	5	5	0	0	0.9146539034
TGME49_234520	446	4	4	0	0	0.793444886
TGME49_234530	456	1	1	0	0	0.9080998076
TGME49_234540	685	10	10	0	0	0.7079837644
TGME49_234550	59	0				0.9925364046
TGME49_234560	731	2	2	0	0	0.9168286739
TGME49_234600	814	10	9	1	0	0.9216109721
TGME49_234610	690	1	1	0	0	0.8352955493
TGME49_234640	973	2	0	2	0	0.6213665144
TGME49_234670	827	3	3	0	0	0.6146918592
TGME49_234900	1701	6	3	3	0	0.4817114239
TGME49_234930	76	0				0.8740801399
TGME49_234940	2443	30	29	1	0	0.9766534192
TGME49_234950	792	15	9	0	6	0.7617977818
TGME49_234970	288	0				0.957338517
TGME49_234980	2266	21	17	4	0	0.9142200285
TGME49_234990	1244	4	2	2	0	0.9133533266
TGME49_235020	1768	7	7	0	0	0.7975836045
TGME49_235130	2908	16	16	0	0	0.7419072312
TGME49_235140	500	9	6	3	0	0.8178102825
TGME49_235150	688	2	2	0	0	0.9182197896
TGME49_235160	975	8	7	1	0	0.8377082642
TGME49_235170	1037	14	14	0	0	0.6565011271
TGME49_235340	751	2	2	0	0	0.5237459285
TGME49_235350	644	6	6	0	0	0.8844857393
TGME49_235360	710	2	1	0	1	0.7664405172
TGME49_235370	1515	10	10	0	0	0.7333868587
TGME49_235380	809	10	10	0	0	0.9182323787
TGME49_235398	480	4	4	0	0	0.8447567746
TGME49_235420	2352	18	18	0	0	0.455978673
TGME49_235440	883	5	3	2	0	0.5981568709
TGME49_235450	741	1	1	0	0	0.6452924847
TGME49_235470	266	0				0.9863549695
TGME49_235478	1036	8	7	1	0	0.8740891276
TGME49_235490	1390	1	1	0	0	0.8768624206
TGME49_235540	223	0				0.9094546701
TGME49_235550	347	2	0	2	0	0.856824137
TGME49_235560	810	12	11	1	0	0.9116466246
TGME49_235610	1144	6	6	0	0	0.8851157931
TGME49_235620	120	3	2	0	1	0.8718416259
TGME49_235630	499	7	6	1	0	0.7441459761
TGME49_235635						
TGME49_235640	1109	8	8	0	0	0.7558743684
TGME49_235660	228	1	1	0	0	0.682188848
TGME49_235670	1680	9	9	0	0	0.9005749092
TGME49_235680	3189	44	43	1	0	0.8374940964
TGME49_235690	255	1	1	0	0	0.9292912856
TGME49_235700	251	1	1	0	0	0.8981082501
TGME49_235710	444	3	3	0	0	0.6900800743
TGME49_235720	487	5	4	1	0	0.9116160566
TGME49_235730	563	2	2	0	0	0.5955409972
TGME49_235740	949	2	1	1	0	0.8516301932
TGME49_235750	2291	20	19	1	0	0.7139948711
TGME49_235880	415	1	1	0	0	0.7766981825
TGME49_235890	794	3	3	0	0	0.9635812421
TGME49_235905	678	9	7	2	0	0.8297826845
TGME49_235930	246	0				0.8343922879
TGME49_235960	357	4	4	0	0	0.6535544526
TGME49_235970	510	0				0.9899877253
TGME49_235980	761	0				0.909441484
TGME49_235990	676	2	2	0	0	0.8145546517
TGME49_236000	565	2	1	1	0	0.8176771715
TGME49_236010	788	9	9	0	0	0.7951523269
TGME49_236030	776	10	10	0	0	0.4497381349
TGME49_236040	76	0				0.9049336157
TGME49_236060	407	3	3	0	0	0.5949708842
TGME49_236070	380	0				0.7943443024
TGME49_236080	906	3	2	1	0	0.9109604302
TGME49_236110	645	1	1	0	0	0.9290578647
TGME49_236130	928	1	1	0	0	0.3657820505
TGME49_236160	697	6	3	3	0	0.9335250294
TGME49_236190	217	1	0	1	0	0.9066774918
TGME49_236200	524	1	1	0	0	0.6643751259
TGME49_236210	450	1	1	0	0	0.5471608121
TGME49_236220	3381	33	32	0	1	0.8534800653
TGME49_236240	1510	9	9	0	0	0.8202190935
TGME49_236260	1330	7	7	0	0	0.4341600942
TGME49_236270	943	3	3	0	0	0.7976540552
TGME49_236280	429	3	0	3	0	0.6213006318
TGME49_236510	1381	10	10	0	0	0.8837570578
TGME49_236520	441	2	2	0	0	0.9819427311
TGME49_236530	938	10	10	0	0	0.8465355003
TGME49_236540	564	2	1	1	0	0.9249629968
TGME49_236550	168	0				0.6163429375
TGME49_236560	1306	11	11	0	0	0.9809123516
TGME49_236570	335	2	2	0	0	0.5384083227
TGME49_236580	239	1	1	0	0	0.911801476
TGME49_236620	756	9	9	0	0	0.9301425521
TGME49_236630	444	3	2	1	0	0.5910384687
TGME49_236635	195	3	2	1	0	0.4041135971
TGME49_236640	1257	13	13	0	0	0.9247093658
TGME49_236650	465	0				0.8305267877
TGME49_236660	1702	22	22	0	0	0.4910503471
TGME49_236670	736	9	5	4	0	0.4940305031
TGME49_236780	881	8	7	1	0	0.8201307152
TGME49_236790	822	2	1	1	0	0.4703193652
TGME49_236800	701	6	4	2	0	0.5952843709
TGME49_236820	947	14	13	1	0	0.6403828912
TGME49_236840	926	2	2	0	0	0.9232080529
TGME49_236850	1247	7	6	1	0	0.6152142507
TGME49_236860	1037	13	13	0	0	0.8319522454
TGME49_236870	107	3	2	1	0	0.6160292133
TGME49_236880	23	0				0.6955350503
TGME49_236890	143	2	1	1	0	0.6781565699
TGME49_236910	817	13	13	0	0	0.9835775834
TGME49_236920	1123	9	9	0	0	0.6262700848
TGME49_236930	985	13	13	0	0	0.8960275078
TGME49_236950	343	2	2	0	0	0.8415909402
TGME49_236960	590	9	8	1	0	0.8429763187
TGME49_236970	2391	11	10	1	0	0.5727252954
TGME49_237000	257	1	1	0	0	0.9157865497
TGME49_237010	1702	18	17	1	0	0.6358234099
TGME49_237015	297	4	4	0	0	0.5518642159
TGME49_237020	600	7	6	1	0	0.7548593379
TGME49_237070	126	0				0.9054056537
TGME49_237090	1270	7	7	0	0	0.9925364046
TGME49_237110	560	0				0.8528083778
TGME49_237140	260	0				0.8066747799
TGME49_237150	1218	8	8	0	0	0.8856135017
TGME49_237170	2130	18	18	0	0	0.85300353
TGME49_237180	661	7	7	0	0	0.8151345332
TGME49_237190	629	7	7	0	0	0.8131483873
TGME49_237200	462	3	3	0	0	0.9168286739
TGME49_237210	1067	10	9	1	0	0.5881978533
TGME49_237220	156	0				0.9219910083
TGME49_237230	279	0				0.8906606196
TGME49_237240	606	2	2	0	0	0.8630055721
TGME49_237250	590	1	1	0	0	0.3647263567
TGME49_237260	1122	6	6	0	0	0.7380666166
TGME49_237280	1598	6	6	0	0	0.4120833611
TGME49_237290	1914	9	9	0	0	0.5469123591
TGME49_237410	2127	15	15	0	0	0.9762404786
TGME49_237460	540	4	4	0	0	0.7815858437
TGME49_237470	1595	11	11	0	0	0.8610278984
TGME49_237480	199	2	0	2	0	0.8806742394
TGME49_237500	433	0				0.4110974003
TGME49_237520	1066	2	2	0	0	0.7183442539
TGME49_237530	605	1	1	0	0	0.6799639922
TGME49_237550	1337	13	13	0	0	0.7526970289
TGME49_237560	304	2	2	0	0	0.6072797239
TGME49_237570	872	7	7	0	0	0.6962095269
TGME49_237595	880	14	12	2	0	0.3796952742
TGME49_237600	637	10	8	2	0	0.8876732206
TGME49_237820	491	3	3	0	0	0.8927300747
TGME49_237830	874	7	6	1	0	0.4572225664
TGME49_237840	626	4	3	1	0	0.6208883732
TGME49_237870	1027	6	6	0	0	0.801408662
TGME49_237880	189	0				0.80845941
TGME49_237890	927	5	4	1	0	0.4805222385
TGME49_238000	989	15	15	0	0	0.7881858993
TGME49_238010	107	0				0.8975255597
TGME49_238020	1255	7	6	1	0	0.5113123938
TGME49_238040	1142	5	5	0	0	0.8334385332
TGME49_238050	329	0				0.9868886185
TGME49_238060	862	13	13	0	0	0.6012681746
TGME49_238070	287	1	1	0	0	0.9751557912
TGME49_238080	902	7	4	3	0	0.9646648881
TGME49_238100	401	0				0.985399843
TGME49_238110	468	1	1	0	0	0.8568092619
TGME49_238130	595	3	3	0	0	0.6740535303
TGME49_238140	1222	12	12	0	0	0.8360740172
TGME49_238150	108	0				0.8911810492
TGME49_238165	1002	7	7	0	0	0.3994793289
TGME49_238170	897	5	5	0	0	0.8646925719
TGME49_238180	665	0				0.8679909451
TGME49_238190	825	3	3	0	0	0.6691740935
TGME49_238230	1199	9	9	0	0	0.5169503864
TGME49_238240	359	0				0.6224391081
TGME49_238250	153	0				0.9104089759
TGME49_238260	1180	12	12	0	0	0.4206299031
TGME49_238380	1189	10	9	1	0	0.7736769424
TGME49_238390	2588	16	16	0	0	0.881558221
TGME49_238400	958	8	8	0	0	0.8232623417
TGME49_238410	899	8	7	1	0	0.4372510115
TGME49_238420	1486	11	11	0	0	0.7093230652
TGME49_238510	911	4	4	0	0	0.5594391227
TGME49_238870	2141	17	17	0	0	0.8753656478
TGME49_238880	633	3	2	1	0	0.9751575454
TGME49_238895	568	7	7	0	0	0.4767013783
TGME49_238930	623	7	5	2	0	0.9008638545
TGME49_238940	1189	6	6	0	0	0.8372302726
TGME49_238950	931	5	5	0	0	0.6781637261
TGME49_238995	2466	19	19	0	0	0.8101120888
TGME49_239010	239	2	1	1	0	0.7337454199
TGME49_239020	270	1	0	1	0	0.7499679554
TGME49_239050	455	2	1	1	0	0.8458805479
TGME49_239070	634	2	2	0	0	0.8959060238
TGME49_239080						
TGME49_239087	739	7	7	0	0	0.567259815
TGME49_239100	145	3	3	0	0	0.8119352886
TGME49_239130	1090	7	5	2	0	0.8287937075
TGME49_239250	1524	9	9	0	0	0.6743487022
TGME49_239260	112	0				0.9183927814
TGME49_239270	641	6	5	1	0	0.5637989972
TGME49_239300	2382	21	21	0	0	0.4304010403
TGME49_239310	436	6	4	2	0	0.8471919836
TGME49_239320	147	0				0.4775130526
TGME49_239330	68	0				0.8796443468
TGME49_239340	642	2	1	1	0	0.5218167095
TGME49_239400	1298	8	8	0	0	0.9141033341
TGME49_239410	1703	11	11	0	0	0.6739453496
TGME49_239420	3124	28	28	0	0	0.9212332522
TGME49_239440	375	3	3	0	0	0.8454060973
TGME49_239480	532	5	5	0	0	0.8944177352
TGME49_239490	202	0				0.9171351023
TGME49_239500	567	3	3	0	0	0.9078198179
TGME49_239540	1961	19	19	0	0	0.6830091827
TGME49_239560	1953	24	24	0	0	0.7732761876
TGME49_239590	1206	8	8	0	0	0.9303249065
TGME49_239600	267	6	5	1	0	0.7652556513
TGME49_239610	1687	20	19	1	0	0.6528878205
TGME49_239620	2194	10	10	0	0	0.5234844508
TGME49_239630	1181	7	6	1	0	0.8214190696
TGME49_239680	473	5	5	0	0	0.5861014512
TGME49_239690	657	2	1	1	0	0.9110401365
TGME49_239700	1342	8	8	0	0	0.8924146287
TGME49_239710	433	1	0	1	0	0.5885445743
TGME49_239720	1418	16	15	1	0	0.6075785596
TGME49_239740	141	3	3	0	0	0.9024833627
TGME49_239748	2725	47	43	4	0	0.4671741227
TGME49_239752	306	1	1	0	0	0.5468305035
TGME49_239760	74	0				0.9116745767
TGME49_239770	592	9	9	0	0	0.7305009025
TGME49_239780	503	6	5	1	0	0.8622046258
TGME49_239790	469	3	3	0	0	0.9719757641
TGME49_239800	268	0				0.5889311705
TGME49_239810	1307	23	19	4	0	0.8166968553
TGME49_239820	459	3	3	0	0	0.8492268098
TGME49_239830	453	11	10	1	0	0.8291423643
TGME49_239855	1157	14	14	0	0	0.8417549382
TGME49_239870	970	6	6	0	0	0.8463792777
TGME49_239885	677	5	5	0	0	0.900012713
TGME49_239890	310	3	2	1	0	0.6560983085
TGME49_239910	2688	42	42	0	0	0.5689918404
TGME49_239930	818	2	2	0	0	0.6282787689
TGME49_240050	780	4	3	1	0	0.5003179091
TGME49_240060	166	0				0.5144653627
TGME49_240070	940	5	5	0	0	0.5990312974
TGME49_240080	1176	8	8	0	0	0.7117563998
TGME49_240090	405	4	3	1	0	0.8734854161
TGME49_240210	1919	11	9	2	0	0.8762552447
TGME49_240220	981	4	4	0	0	0.9162743306
TGME49_240243	495	3	3	0	0	0.6842219844
TGME49_240250	312	1	0	1	0	0.8723910907
TGME49_240255	1004	11	11	0	0	0.5449249661
TGME49_240270	577	8	8	0	0	0.7418916741
TGME49_240280	1348	2	2	0	0	0.8992184365
TGME49_240300	2093	16	15	1	0	0.7857107418
TGME49_240380	1471	12	12	0	0	0.8308559047
TGME49_240410	1141	13	12	1	0	0.7674033594
TGME49_240440	463	5	4	1	0	0.771411932
TGME49_240450	1143	12	11	1	0	0.5501126634
TGME49_240460	605	2	2	0	0	0.9107686686
TGME49_240490	919	15	15	0	0	0.4573889794
TGME49_240500	420	4	3	1	0	0.9929702796
TGME49_240510	579	6	6	0	0	0.7896127666
TGME49_240520	135	2	1	1	0	0.5820334754
TGME49_240540	380	7	6	1	0	0.7285421629
TGME49_240550	230	2	2	0	0	0.8698493628
TGME49_240560	814	8	7	1	0	0.7491631786
TGME49_240570	837	12	12	0	0	0.6735970599
TGME49_240580	186	2	2	0	0	0.7345680426
TGME49_240590	400	6	6	0	0	0.8926007887
TGME49_240600	39	0				0.3272258283
TGME49_240630	178	0				0.8284929455
TGME49_240640	1532	14	14	0	0	0.8297641176
TGME49_240650	1667	9	9	0	0	0.9031178064
TGME49_240660	267	1	0	0	1	0.4988222531
TGME49_240670	302	6	3	3	0	0.4906143191
TGME49_240690	697	0				0.369895379
TGME49_240700	1451	9	9	0	0	0.7244879129
TGME49_240710	830	3	3	0	0	0.8099764954
TGME49_240730	832	4	2	2	0	0.8064820607
TGME49_240740	955	5	5	0	0	0.7703422769
TGME49_240780	468	3	2	1	0	0.7819865224
TGME49_240810	563	0				0.9024991924
TGME49_240830	670	4	4	0	0	0.5899542503
TGME49_240840	788	3	3	0	0	0.7785515029
TGME49_240850	565	3	2	1	0	0.8552642729
TGME49_240860	709	1	1	0	0	0.9821765588
TGME49_240870	551	0				0.7905925452
TGME49_240890	1027	5	4	1	0	0.9054904948
TGME49_240900	3106	17	17	0	0	0.8348911769
TGME49_240910	908	3	3	0	0	0.8828657622
TGME49_240950	810	1	0	1	0	0.418164663
TGME49_240960	984	5	5	0	0	0.9100966171
TGME49_240970	326	1	1	0	0	0.7923295744
TGME49_240980	1314	9	8	1	0	0.8328173437
TGME49_241000	721	8	8	0	0	0.5834009668
TGME49_241010	991	11	10	1	0	0.5663162573
TGME49_241150	1152	3	2	1	0	0.8731982816
TGME49_241155	818	8	8	0	0	0.7637363024
TGME49_241160						
TGME49_241165	506	15	14	1	0	0.8253801945
TGME49_241170	246	0				0.847389137
TGME49_241175	2881	50	50	0	0	0.3006514162
TGME49_241180	654	7	7	0	0	0.8717271771
TGME49_241240	457	3	2	1	0	0.5564187831
TGME49_241300	2956	35	34	1	0	0.5564187831
TGME49_241305	460	3	2	1	0	0.5564187831
TGME49_241610	414	6	4	2	0	0.571020817
TGME49_241820	691	10	9	1	0	0.7832979251
TGME49_241830	1016	11	9	2	0	0.857156299
TGME49_241840	889	2	2	0	0	0.9065790337
TGME49_241850	1115	3	3	0	0	0.909951595
TGME49_241860	558	5	4	1	0	0.8192220208
TGME49_241870	372	2	2	0	0	0.9023175432
TGME49_241880	1737	10	10	0	0	0.8736922467
TGME49_241890	1034	6	6	0	0	0.6213006318
TGME49_242000	2333	7	7	0	0	0.6443935036
TGME49_242010	475	5	2	3	0	0.8114578721
TGME49_242020	541	4	3	1	0	0.5841925992
TGME49_242030	709	7	7	0	0	0.6588370123
TGME49_242070	605	2	2	0	0	0.8941558532
TGME49_242080	399	2	1	1	0	0.883446684
TGME49_242090	1320	16	15	1	0	0.832042687
TGME49_242260	1610	11	11	0	0	0.7569646473
TGME49_242270	1318	5	5	0	0	0.7907262406
TGME49_242290	681	1	1	0	0	0.8749873488
TGME49_242320	1056	9	7	2	0	0.4902374279
TGME49_242330	114	3	3	0	0	0.9855112243
TGME49_242340	85	0				0.9240608911
TGME49_242380	293	4	2	2	0	0.9173681051
TGME49_242435	1119	8	8	0	0	0.503630766
TGME49_242460	998	10	10	0	0	0.2958538002
TGME49_242570	329	1	0	1	0	0.8902875386
TGME49_242580	286	4	4	0	0	0.4378337885
TGME49_242590	408	5	5	0	0	0.8294530553
TGME49_242610	440	4	4	0	0	0.7908504181
TGME49_242625	970	9	9	0	0	0.5348578483
TGME49_242640	1337	26	26	0	0	0.8073030866
TGME49_242650	249	1	1	0	0	0.8513431754
TGME49_242660	566	2	1	1	0	0.5824764344
TGME49_242680	484	2	1	1	0	0.7706108057
TGME49_242700	865	5	5	0	0	0.7664980978
TGME49_242720	967	8	8	0	0	0.6050319439
TGME49_242730	166	3	1	0	2	0.7375778388
TGME49_242780	622	3	2	0	1	0.8405914354
TGME49_242790	1361	11	9	1	1	0.8917646373
TGME49_242800	376	3	3	0	0	0.8423257181
TGME49_242810	526	6	6	0	0	0.6912471647
TGME49_242820	503	5	5	0	0	0.7244356047
TGME49_242830	1300	8	8	0	0	0.9478575108
TGME49_242840	186	0				0.8237224977
TGME49_242850	752	11	11	0	0	0.7631941728
TGME49_242860	867	4	4	0	0	0.9145669512
TGME49_242870	483	7	5	2	0	0.5583375038
TGME49_242880	867	5	5	0	0	0.5196995621
TGME49_242890	1197	6	6	0	0	0.6654598133
TGME49_243190	62	0				0.8412226993
TGME49_243200	589	2	2	0	0	0.8431592589
TGME49_243210	1805	19	19	0	0	0.6580413583
TGME49_243240	3266	52	52	0	0	0.6287946121
TGME49_243250	1432	11	9	2	0	0.9175602668
TGME49_243280	451	3	2	1	0	0.3994476229
TGME49_243290	1451	18	18	0	0	0.8218797221
TGME49_243310	891	7	7	0	0	0.3583134686
TGME49_243340	846	7	6	1	0	0.8452714127
TGME49_243350	700	6	4	2	0	0.5973368656
TGME49_243390	703	8	6	2	0	0.4806051121
TGME49_243400	1294	19	19	0	0	0.6346934509
TGME49_243410	2202	13	12	0	1	0.8205413029
TGME49_243430	1017	12	11	1	0	0.4651755552
TGME49_243440	923	2	2	0	0	0.9295556198
TGME49_243450	886	4	3	1	0	0.8138721426
TGME49_243460	2210	19	17	2	0	0.2722870988
TGME49_243480	994	9	9	0	0	0.7776229773
TGME49_243490	253	0				0.6854518579
TGME49_243510	514	4	4	0	0	0.6625889469
TGME49_243540	1403	6	5	1	0	0.6544475638
TGME49_243545	263	2	1	1	0	0.7558971518
TGME49_243570	100	0				0.8530264867
TGME49_243580	352	1	0	0	1	0.9142200285
TGME49_243590	441	4	3	1	0	0.4986724911
TGME49_243600	537	1	1	0	0	0.5973619908
TGME49_243610	582	2	2	0	0	0.9142595666
TGME49_243620	497	4	4	0	0	0.6008126942
TGME49_243680	1059	9	9	0	0	0.5436283958
TGME49_243690	548	10	8	2	0	0.8549706408
TGME49_243710	853	4	4	0	0	0.8108071073
TGME49_243720	1199	9	8	1	0	0.6694435824
TGME49_243730	252	2	2	0	0	0.6228850669
TGME49_243740	925	23	23	0	0	0.8932516012
TGME49_243750	596	5	3	2	0	0.7981488056
TGME49_243760	852	8	8	0	0	0.9149428712
TGME49_243780	490	8	7	1	0	0.7818891169
TGME49_243790	1094	13	12	1	0	0.4604078961
TGME49_243800	518	1	1	0	0	0.9507751916
TGME49_243900	167	2	0	2	0	0.7911279264
TGME49_243910	175	0				0.5702905361
TGME49_243920	912	5	5	0	0	0.8116196602
TGME49_243930	861	4	3	1	0	0.5877659808
TGME49_243940	107	0				0.9066832739
TGME49_243950	922	3	3	0	0	0.8609765331
TGME49_243960	689	0				0.7668601921
TGME49_243970	1774	24	22	2	0	0.8439949514
TGME49_243980	885	13	12	1	0	0.5711500284
TGME49_243990	1144	6	6	0	0	0.6154352771
TGME49_244000	519	1	1	0	0	0.6815778307
TGME49_244010	516	10	7	3	0	0.434141885
TGME49_244020	234	2	1	1	0	0.9243931479
TGME49_244060	3639	26	26	0	0	0.5940390355
TGME49_244070	574	4	4	0	0	0.4307208222
TGME49_244080	248	5	3	2	0	0.7531629545
TGME49_244090	554	7	5	2	0	0.5156828769
TGME49_244100	918	3	3	0	0	0.8584798545
TGME49_244110	106	1	0	0	1	0.6659130195
TGME49_244120	1351	6	6	0	0	0.8913466115
TGME49_244130	1786	5	5	0	0	0.5481047543
TGME49_244140	899	10	6	4	0	0.9071217156
TGME49_244150	388	3	1	2	0	0.6861635775
TGME49_244160	726	10	9	1	0	0.7679199506
TGME49_244170	740	5	5	0	0	0.6236678748
TGME49_244190	4907	76	76	0	0	0.8949571664
TGME49_244200	232	0				0.8171903864
TGME49_244210	1023	3	3	0	0	0.8273382991
TGME49_244230	1124	13	13	0	0	0.8285796561
TGME49_244240	400	4	1	2	1	0.910312418
TGME49_244250	310	0				0.8140497394
TGME49_244260	136	2	0	2	0	0.5701776249
TGME49_244270	1211	6	6	0	0	0.7550491544
TGME49_244280	357	0				0.9536248407
TGME49_244290	1355	14	13	1	0	0.3922706362
TGME49_244300	681	4	2	2	0	0.7593347214
TGME49_244310	513	0				0.9147191568
TGME49_244320	163	0				0.9228290245
TGME49_244350	1365	11	11	0	0	0.782539168
TGME49_244370	196	1	0	1	0	0.9134532361
TGME49_244380	576	1	1	0	0	0.951426004
TGME49_244390	338	1	1	0	0	0.9072906862
TGME49_244400	132	0				0.4567575544
TGME49_244420	521	3	3	0	0	0.7291796445
TGME49_244430	603	5	4	1	0	0.3610033219
TGME49_244440	529	1	1	0	0	0.8400750185
TGME49_244460	1219	5	5	0	0	0.4611601202
TGME49_244470	1006	15	14	1	0	0.8236921157
TGME49_244500	1123	16	16	0	0	0.5829261284
TGME49_244515	807	15	15	0	0	0.8369642766
TGME49_244520	832	13	10	2	1	0.5977607909
TGME49_244530	313	3	1	2	0	0.3468427835
TGME49_244540	1195	19	17	2	0	0.8874681423
TGME49_244550	1725	18	17	1	0	0.6498555834
TGME49_244560	435	0				0.8514453504
TGME49_244570	514	2	2	0	0	0.6801849629
TGME49_244580	519	3	3	0	0	0.4428202085
TGME49_244590	459	2	2	0	0	0.430154852
TGME49_244600	738	5	5	0	0	0.3605529293
TGME49_244610	931	8	7	1	0	0.8965611569
TGME49_244640	491	4	3	1	0	0.5129053934
TGME49_244650	968	4	4	0	0	0.9935097107
TGME49_244660	2238	18	18	0	0	0.8269216695
TGME49_244670	1388	16	14	2	0	0.8177841434
TGME49_244680	381	6	5	1	0	0.4175449056
TGME49_244690	489	3	2	1	0	0.9579893294
TGME49_244700	1172	2	2	0	0	0.598067704
TGME49_244720	662	8	6	2	0	0.5533356821
TGME49_244840	615	1	1	0	0	0.9110355685
TGME49_244850	319	1	1	0	0	0.4330933021
TGME49_244860	908	1	1	0	0	0.6649942786
TGME49_244870	787	1	1	0	0	0.5605971821
TGME49_244880	761	4	3	1	0	0.8353366567
TGME49_244910	742	9	9	0	0	0.7976380531
TGME49_244920	725	12	11	1	0	0.7955401603
TGME49_245428	328	1	0	1	0	0.4375834382
TGME49_245432	945	18	15	3	0	0.3867815564
TGME49_245450	260	0				0.817504296
TGME49_245460	72	0				0.8896348405
TGME49_245470	817	2	2	0	0	0.8514546741
TGME49_245475	838	14	14	0	0	0.8214435095
TGME49_245485	275	7	7	0	0	0.5886160035
TGME49_245490	398	8	5	3	0	0.8415754988
TGME49_245500	484	8	8	0	0	0.6600338462
TGME49_245510	1635	12	11	1	0	0.9463903008
TGME49_245520	764	16	16	0	0	0.9249872105
TGME49_245530	718	7	7	0	0	0.852202857
TGME49_245550	1281	8	8	0	0	0.7418736239
TGME49_245560	2215	13	13	0	0	0.8443588801
TGME49_245570	678	9	8	1	0	0.915557236
TGME49_245580	1136	3	3	0	0	0.8247122457
TGME49_245590	726	7	6	1	0	0.5282957488
TGME49_245600	1956	32	32	0	0	0.7576237411
TGME49_245610	1263	13	13	0	0	0.8326953375
TGME49_245620	56	0				0.7736572611
TGME49_245630	1004	2	2	0	0	0.8424300276
TGME49_245640	713	3	3	0	0	0.7537472862
TGME49_245650	741	7	7	0	0	0.617096077
TGME49_245660	456	4	3	0	1	0.5403890261
TGME49_245670	862	6	6	0	0	0.8887860926
TGME49_245680	160	0				0.9128375105
TGME49_245710	1566	6	6	0	0	0.8889248887
TGME49_245720	1180	13	13	0	0	0.7413440391
