organism,strategy,settings,metric,runs,conclusive,pass_rate,observed,observed_low,observed_high,chance,skill,skill_low,skill_high,seconds
Tg,neighbour_space,"{""k"": 5, ""knn"": 15, ""layer"": ""xlms""}",AUROC of hidden xlms edges against degree-matched non-pairs,5,5,0.6,0.8470356028727428,0.8320546630085205,0.8620165427369652,0.792199567637019,0.2635130307741881,0.20916838212446098,0.3178576794239152,2.414
Tg,neighbour_space,"{""k"": 5, ""knn"": 5, ""layer"": ""coexpression""}",AUROC of hidden coexpression edges against degree-matched non-pairs,5,5,1.0,0.7899206282032731,0.7851663293322001,0.7946749270743462,0.4908397806390516,0.5874031947858089,0.5796170912975059,0.5951892982741119,6.422
Tg,neighbour_space,"{""k"": 5, ""knn"": 5, ""layer"": ""cofitness""}",AUROC of hidden cofitness edges against degree-matched non-pairs,5,5,1.0,0.5645221403714272,0.5536300358118728,0.5754142449309817,0.4964863627582707,0.1351261204305587,0.1140654881587558,0.15618675270236157,5.95
Tg,neighbour_space,"{""k"": 5, ""knn"": 5, ""layer"": ""cotranslation""}",AUROC of hidden cotranslation edges against degree-matched non-pairs,5,5,1.0,0.9459244292786139,0.9260221511021397,0.965826707455088,0.48726666470514235,0.894541216401714,0.856752002071279,0.932330430732149,4.101999999999999
Tg,neighbour_space,"{""k"": 5, ""knn"": 5, ""layer"": ""struct""}",AUROC of hidden struct edges against degree-matched non-pairs,5,5,1.0,0.7476016965148701,0.6872780984061873,0.8079252946235529,0.5030304875822633,0.4900200616961875,0.35886255749308527,0.6211775658992897,3.2039999999999997
Tg,neighbour_space,"{""k"": 5, ""knn"": 5, ""layer"": ""xlms""}",AUROC of hidden xlms edges against degree-matched non-pairs,5,5,0.6,0.8470356028727428,0.8320546630085205,0.8620165427369652,0.792199567637019,0.2635130307741881,0.20916838212446098,0.3178576794239152,2.466
Tg,network_training,"{""fraction"": 0.25, ""layer"": ""coexpression"", ""model"": ""embedding""}",AUROC of hidden coexpression edges against degree-matched non-pairs,5,5,1.0,0.7935141101402812,0.7881376443045292,0.7988905759760332,0.4960188348256998,0.5902966735027209,0.5815650362733842,0.5990283107320575,4.696
Tg,network_training,"{""fraction"": 0.25, ""layer"": ""coexpression"", ""model"": ""logistic""}",AUROC of hidden coexpression edges against degree-matched non-pairs,5,5,1.0,0.7899206282032731,0.7851663293322001,0.7946749270743462,0.4908397806390516,0.5874031947858089,0.5796170912975059,0.5951892982741119,6.5200000000000005
Tg,network_training,"{""fraction"": 0.25, ""layer"": ""cofitness"", ""model"": ""embedding""}",AUROC of hidden cofitness edges against degree-matched non-pairs,5,5,1.0,0.5748073861284417,0.5624920142161844,0.587122758040699,0.4984640609168494,0.15226085407122283,0.13114953771943655,0.17337217042300912,7.0920000000000005
Tg,network_training,"{""fraction"": 0.25, ""layer"": ""cofitness"", ""model"": ""logistic""}",AUROC of hidden cofitness edges against degree-matched non-pairs,5,5,1.0,0.5645221403714272,0.5536300358118728,0.5754142449309817,0.4964863627582707,0.1351261204305587,0.1140654881587558,0.15618675270236157,4.016
Tg,network_training,"{""fraction"": 0.25, ""layer"": ""cotranslation"", ""model"": ""embedding""}",AUROC of hidden cotranslation edges against degree-matched non-pairs,5,5,1.0,0.9413809740887672,0.9158745027556892,0.9668874454218452,0.494135939483267,0.8846760638553146,0.8373678596622456,0.9319842680483836,2.432
Tg,network_training,"{""fraction"": 0.25, ""layer"": ""cotranslation"", ""model"": ""logistic""}",AUROC of hidden cotranslation edges against degree-matched non-pairs,5,5,1.0,0.9459244292786139,0.9260221511021397,0.965826707455088,0.48726666470514235,0.894541216401714,0.856752002071279,0.932330430732149,3.662
Tg,network_training,"{""fraction"": 0.25, ""layer"": ""struct"", ""model"": ""embedding""}",AUROC of hidden struct edges against degree-matched non-pairs,5,5,1.0,0.7905331331129767,0.7223004339219055,0.8587658323040479,0.5104633881329204,0.5735001040461912,0.441673520985464,0.7053266871069185,4.220000000000001
Tg,network_training,"{""fraction"": 0.25, ""layer"": ""struct"", ""model"": ""logistic""}",AUROC of hidden struct edges against degree-matched non-pairs,5,5,1.0,0.7476016965148701,0.6872780984061873,0.8079252946235529,0.5030304875822633,0.4900200616961875,0.35886255749308527,0.6211775658992897,2.5980000000000003
Tg,network_training,"{""fraction"": 0.25, ""layer"": ""xlms"", ""model"": ""embedding""}",AUROC of hidden xlms edges against degree-matched non-pairs,5,5,1.0,0.8702116359718295,0.8598213246031394,0.8806019473405196,0.7829928373642185,0.3984911444631054,0.32120380593465453,0.4757784829915563,2.452
Tg,network_training,"{""fraction"": 0.25, ""layer"": ""xlms"", ""model"": ""logistic""}",AUROC of hidden xlms edges against degree-matched non-pairs,5,5,0.6,0.8470356028727428,0.8320546630085205,0.8620165427369652,0.7921995676370189,0.2635130307741881,0.20916838212446098,0.3178576794239152,2.882
Tg,network_training,"{""fraction"": 0.4, ""layer"": ""coexpression"", ""model"": ""embedding""}",AUROC of hidden coexpression edges against degree-matched non-pairs,5,5,1.0,0.7941861457552825,0.7882850718736182,0.8000872196369467,0.49911326401616884,0.5891173620314651,0.5786363777635144,0.5995983462994159,6.709999999999999
Tg,network_training,"{""fraction"": 0.4, ""layer"": ""coexpression"", ""model"": ""logistic""}",AUROC of hidden coexpression edges against degree-matched non-pairs,5,5,1.0,0.7901985601956094,0.7840643349406815,0.7963327854505373,0.49412350390666643,0.5852670007166241,0.5728729421069737,0.5976610593262744,7.462000000000001
Tg,network_training,"{""fraction"": 0.4, ""layer"": ""cofitness"", ""model"": ""embedding""}",AUROC of hidden cofitness edges against degree-matched non-pairs,5,5,1.0,0.5776097938487649,0.5724760264465996,0.5827435612509302,0.5011279765688019,0.15329112250935203,0.14151980465854003,0.16506244036016404,7.802
Tg,network_training,"{""fraction"": 0.4, ""layer"": ""cofitness"", ""model"": ""logistic""}",AUROC of hidden cofitness edges against degree-matched non-pairs,5,5,1.0,0.5685143383904643,0.5646225169055247,0.5724061598754039,0.5008415883831147,0.13554972624123754,0.12519435277613747,0.1459050997063376,6.892
Tg,network_training,"{""fraction"": 0.4, ""layer"": ""cotranslation"", ""model"": ""embedding""}",AUROC of hidden cotranslation edges against degree-matched non-pairs,5,5,1.0,0.9397971495529387,0.9310759394442667,0.9485183596616107,0.49416865462271486,0.8808767854205393,0.8635550408227355,0.898198530018343,4.014
Tg,network_training,"{""fraction"": 0.4, ""layer"": ""cotranslation"", ""model"": ""logistic""}",AUROC of hidden cotranslation edges against degree-matched non-pairs,5,5,1.0,0.9431933014593247,0.936293826558879,0.9500927763597703,0.48571822244491114,0.8892946063978228,0.8737913969403339,0.9047978158553116,2.7819999999999996
Tg,network_training,"{""fraction"": 0.4, ""layer"": ""struct"", ""model"": ""embedding""}",AUROC of hidden struct edges against degree-matched non-pairs,5,5,1.0,0.7582315663966349,0.7120675884769834,0.8043955443162865,0.5172787583606329,0.498883941891948,0.4006843999952664,0.5970834837886296,4.152
Tg,network_training,"{""fraction"": 0.4, ""layer"": ""struct"", ""model"": ""logistic""}",AUROC of hidden struct edges against degree-matched non-pairs,5,5,1.0,0.7225412924594481,0.6922358968435463,0.7528466880753499,0.5137078917413362,0.4270954596171742,0.34144669629159563,0.5127442229427528,3.16
Tg,network_training,"{""fraction"": 0.4, ""layer"": ""xlms"", ""model"": ""embedding""}",AUROC of hidden xlms edges against degree-matched non-pairs,5,5,1.0,0.874755616089214,0.8606152782318779,0.8888959539465502,0.7814662767858295,0.42674956020129706,0.3688721574935182,0.4846269629090759,2.586
Tg,network_training,"{""fraction"": 0.4, ""layer"": ""xlms"", ""model"": ""logistic""}",AUROC of hidden xlms edges against degree-matched non-pairs,5,5,0.8,0.8472790120323113,0.838245825329448,0.8563121987351745,0.7926934842851655,0.2630223247058527,0.21929560497684472,0.3067490444348606,4.142
Tg,ortholog_transfer,{},rank correlation of transferred and hidden values,5,5,1.0,0.31587896314974395,0.2892797987371413,0.3424781275623466,0.002952788099878756,0.3138302979308806,0.28632398623922894,0.3413366096225322,0.30200000000000005
Tg,paralog_divergence,"{""min_shared"": 10, ""target"": ""compartment""}",AUROC of profile divergence for paralogs with different compartment,5,5,0.4,0.5464268181499404,0.5464268181499404,0.5464268181499404,0.49925871379479625,0.09406321820193848,0.07884278817058547,0.1092836482332915,0.534
Tg,paralog_divergence,"{""min_shared"": 10, ""target"": ""dtm_class""}",AUROC of profile divergence for paralogs with different dtm_class,5,5,0.0,0.5137272651529993,0.5137272651529993,0.5137272651529993,0.5006782454789264,0.026107646099730358,0.019139989131080684,0.03307530306838003,0.546
Tg,paralog_divergence,"{""min_shared"": 10, ""target"": ""lopit_unified""}",AUROC of profile divergence for paralogs with different lopit_unified,5,5,1.0,0.572999227736455,0.572999227736455,0.572999227736455,0.49724911596146815,0.15053489723919494,0.13560568947374033,0.16546410500464956,0.126
Tg,paralog_divergence,"{""min_shared"": 10, ""target"": ""screen_any_phenotype""}",AUROC,5,0,0.0,,,,,,,,0.11599999999999999
Tg,paralog_divergence,"{""min_shared"": 10, ""target"": ""stage_enriched_derived""}",AUROC of profile divergence for paralogs with different stage_enriched_derived,5,5,1.0,0.6937495354886659,0.6937495354886659,0.6937495354886659,0.5026066889632107,0.3841487771906875,0.3712754385485399,0.39702211583283514,0.44800000000000006
Tg,paralog_divergence,"{""min_shared"": 30, ""target"": ""compartment""}",AUROC of profile divergence for paralogs with different compartment,5,5,0.4,0.5464268181499404,0.5464268181499404,0.5464268181499404,0.4992587137947962,0.09406321820193847,0.07884278817058546,0.10928364823329148,0.4959999999999999
Tg,paralog_divergence,"{""min_shared"": 30, ""target"": ""dtm_class""}",AUROC of profile divergence for paralogs with different dtm_class,5,5,0.0,0.5137272651529993,0.5137272651529993,0.5137272651529993,0.5006782454789264,0.026107646099730358,0.019139989131080684,0.03307530306838003,0.476
Tg,paralog_divergence,"{""min_shared"": 30, ""target"": ""lopit_unified""}",AUROC of profile divergence for paralogs with different lopit_unified,5,5,1.0,0.572999227736455,0.572999227736455,0.572999227736455,0.49724911596146815,0.15053489723919494,0.13560568947374033,0.16546410500464956,0.4919999999999999
Tg,paralog_divergence,"{""min_shared"": 30, ""target"": ""screen_any_phenotype""}",AUROC,5,0,0.0,,,,,,,,0.40599999999999997
Tg,paralog_divergence,"{""min_shared"": 30, ""target"": ""stage_enriched_derived""}",AUROC of profile divergence for paralogs with different stage_enriched_derived,5,5,1.0,0.6937495354886659,0.6937495354886659,0.6937495354886659,0.5026066889632107,0.3841487771906875,0.3712754385485399,0.39702211583283514,0.462
Tg,paralog_divergence,"{""min_shared"": 5, ""target"": ""compartment""}",AUROC of profile divergence for paralogs with different compartment,5,5,0.4,0.5464268181499404,0.5464268181499404,0.5464268181499404,0.49925871379479625,0.09406321820193848,0.07884278817058547,0.1092836482332915,0.9580000000000002
Tg,paralog_divergence,"{""min_shared"": 5, ""target"": ""dtm_class""}",AUROC of profile divergence for paralogs with different dtm_class,5,5,0.0,0.5137272651529993,0.5137272651529993,0.5137272651529993,0.5006782454789265,0.026107646099730365,0.01913998913108069,0.03307530306838004,0.768
Tg,paralog_divergence,"{""min_shared"": 5, ""target"": ""lopit_unified""}",AUROC of profile divergence for paralogs with different lopit_unified,5,5,1.0,0.572999227736455,0.572999227736455,0.572999227736455,0.49724911596146815,0.15053489723919494,0.13560568947374033,0.16546410500464956,0.712
Tg,paralog_divergence,"{""min_shared"": 5, ""target"": ""screen_any_phenotype""}",AUROC,5,0,0.0,,,,,,,,0.58
Tg,paralog_divergence,"{""min_shared"": 5, ""target"": ""stage_enriched_derived""}",AUROC of profile divergence for paralogs with different stage_enriched_derived,5,5,1.0,0.6937495354886659,0.6937495354886659,0.6937495354886659,0.5026066889632107,0.3841487771906875,0.3712754385485399,0.39702211583283514,0.6439999999999999
Tg,physical_partners,"{""target"": ""compartment""}",correct calls per hidden gene,5,5,1.0,0.475888446347144,0.45085495010937726,0.5009219425849107,0.08364407528431146,0.4281165101143639,0.40424211644032715,0.4519909037884007,3.01
Tg,physical_partners,"{""target"": ""dtm_class""}",correct calls per hidden gene,5,5,1.0,0.7082793241483063,0.6821358902519652,0.7344227580446474,0.5820711880451045,0.3023814944847165,0.25748717922810266,0.3472758097413304,2.682
Tg,physical_partners,"{""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,1.0,0.5663945329137301,0.5360881141252665,0.5967009517021937,0.15332144046207072,0.4877897346809844,0.4498430307781219,0.525736438583847,2.522
Tg,physical_partners,"{""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.09930213903743317,0.06290238416099331,0.13570189391387302,0.09172580213903744,0.007568360205566192,-0.021106319528169357,0.03624303993930174,1.7440000000000002
Tg,physical_partners,"{""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.0,0.07745693188568668,0.03049002687358552,0.12442383689778785,0.05756517466273564,0.02139692053668109,-0.0007839088104035288,0.043577749883765705,1.78
Tg,positive_unlabeled,"{""bags"": 15, ""exclude"": ""compartment""}",AUROC of hidden members against every other gene,5,5,1.0,0.9409100562148657,0.931541977025475,0.9502781354042563,0.49934141161773893,0.8819556016099052,0.863084150337402,0.9008270528824083,2.568
Tg,positive_unlabeled,"{""bags"": 15, ""exclude"": ""dtm_class""}",AUROC of hidden members against every other gene,5,5,1.0,0.8348304546609093,0.8147626455184419,0.8548982638033767,0.5072581597663196,0.6647093204157464,0.6235868182659169,0.7058318225655759,3.281999999999999
Tg,positive_unlabeled,"{""bags"": 15, ""exclude"": ""lopit_unified""}",AUROC of hidden members against every other gene,5,5,1.0,0.9238163802834567,0.9104494102374578,0.9371833503294555,0.5097350056440486,0.8449370226650167,0.8233502564575658,0.8665237888724676,2.316
Tg,positive_unlabeled,"{""bags"": 15, ""exclude"": ""screen_any_phenotype""}",AUROC of hidden members against every other gene,5,5,1.0,0.8943680305103013,0.8791988562141752,0.9095372048064275,0.5028469095883595,0.7869480188364817,0.7507973684431853,0.823098669229778,2.132
Tg,positive_unlabeled,"{""bags"": 15, ""exclude"": ""stage_enriched_derived""}",AUROC of hidden members against every other gene,5,5,1.0,0.8795492771945254,0.8663873501108865,0.8927112042781642,0.5017961487018816,0.7583258211880936,0.7340300061342429,0.7826216362419443,7.622
Tg,positive_unlabeled,"{""bags"": 40, ""exclude"": ""compartment""}",AUROC of hidden members against every other gene,5,5,1.0,0.9407407870081199,0.931549359812448,0.9499322142037918,0.49988076202373516,0.881478388612629,0.8628177501412161,0.9001390270840418,5.178
Tg,positive_unlabeled,"{""bags"": 40, ""exclude"": ""dtm_class""}",AUROC of hidden members against every other gene,5,5,1.0,0.8350095250190501,0.8155113491701728,0.8545077008679275,0.5070415608331217,0.6652485464467139,0.6259023041692532,0.7045947887241747,10.49
Tg,positive_unlabeled,"{""bags"": 40, ""exclude"": ""lopit_unified""}",AUROC of hidden members against every other gene,5,5,1.0,0.9246291232911075,0.9109119642457616,0.9383462823364533,0.5108768092311552,0.8462876122322249,0.8242192929427287,0.8683559315217212,10.994
Tg,positive_unlabeled,"{""bags"": 40, ""exclude"": ""screen_any_phenotype""}",AUROC of hidden members against every other gene,5,5,1.0,0.8949541930937279,0.8802617380663983,0.9096466481210576,0.5049861957467977,0.7872571801859712,0.7523532158485784,0.8221611445233641,5.470000000000001
Tg,positive_unlabeled,"{""bags"": 40, ""exclude"": ""stage_enriched_derived""}",AUROC of hidden members against every other gene,5,5,1.0,0.8804247054728009,0.866831788366054,0.8940176225795479,0.50174103592957,0.7601245527453415,0.7351950375065281,0.7850540679841549,13.014
Tg,positive_unlabeled,"{""bags"": 5, ""exclude"": ""compartment""}",AUROC of hidden members against every other gene,5,5,1.0,0.9403285446595879,0.930995351374321,0.9496617379448549,0.5009671455340412,0.8804004824482187,0.8614772611091641,0.8993237037872732,1.532
Tg,positive_unlabeled,"{""bags"": 5, ""exclude"": ""dtm_class""}",AUROC of hidden members against every other gene,5,5,1.0,0.8338011176022352,0.8124871526034632,0.8551150826010072,0.5060837249174497,0.6634140674437555,0.6195882024763596,0.7072399324111515,2.0780000000000003
